DR,A%,DF%,1stIn,1st%,2nd%
1.16,16.7%,2.6%,60.3%,83.0%,48.4%
1.12,4.8%,1.9%,63.5%,72.7%,52.6%
1.08,6.1%,0.0%,69.6%,75.0%,42.9%
1.30,10.8%,0.0%,62.2%,71.7%,57.1%
1.03,11.8%,3.2%,64.5%,70.0%,54.5%
1.28,7.9%,3.2%,55.6%,82.9%,42.9%
3.23,31.6%,2.6%,73.7%,92.9%,60.0%
0.99,2.6%,0.0%,61.8%,66.0%,51.7%
1.26,0.0%,0.0%,68.3%,60.5%,65.0%
0.82,14.9%,3.5%,63.1%,79.8%,30.8%
1.48,18.6%,1.7%,74.6%,77.3%,40.0%
1.23,21.7%,0.0%,66.7%,76.1%,52.2%
1.59,17.5%,0.0%,50.0%,70.0%,70.0%
0.83,5.7%,1.4%,60.0%,69.0%,50.0%
1.40,19.7%,3.3%,68.9%,85.7%,52.6%
1.28,10.0%,5.0%,56.7%,73.5%,53.8%
0.71,9.1%,1.8%,58.2%,59.4%,43.5%
1.06,14.9%,0.0%,71.6%,75.5%,52.4%
1.90,16.3%,0.0%,59.2%,86.2%,65.0%
1.21,14.2%,3.5%,61.9%,75.7%,48.8%
0.46,8.2%,1.6%,67.2%,48.8%,35.0%
1.03,21.4%,0.0%,66.7%,67.9%,46.4%
2.15,8.3%,0.0%,60.4%,82.8%,68.4%
4.96,11.1%,2.8%,58.3%,100.0%,73.3%
0.73,2.9%,2.9%,43.5%,53.3%,43.6%
1.02,5.4%,0.0%,62.5%,64.3%,64.3%
1.82,14.3%,3.6%,55.4%,96.8%,56.0%
1.66,5.4%,3.6%,62.5%,65.7%,61.9%
1.00,3.2%,0.0%,68.8%,65.6%,55.2%
0.95,1.1%,4.6%,65.5%,57.9%,56.7%
0.64,4.5%,1.5%,61.2%,75.6%,38.5%
1.20,7.0%,1.0%,60.0%,70.0%,77.5%
0.71,14.5%,5.8%,60.9%,78.6%,59.3%
1.85,13.6%,4.5%,47.7%,81.0%,60.9%
0.72,7.8%,2.9%,59.2%,72.1%,35.7%
0.64,14.0%,1.8%,43.9%,68.0%,43.8%
0.99,10.2%,3.4%,70.5%,71.0%,34.6%
2.20,23.9%,4.3%,69.6%,84.4%,71.4%
0.91,19.1%,2.9%,67.6%,76.1%,50.0%
1.14,11.5%,2.9%,49.0%,80.4%,56.6%
2.61,22.0%,4.9%,63.4%,92.3%,60.0%
0.74,6.3%,1.3%,56.3%,48.9%,40.0%
1.00,3.3%,3.3%,62.2%,58.9%,58.8%
1.04,15.8%,0.7%,68.4%,77.9%,43.8%
1.06,10.9%,1.5%,57.7%,78.5%,53.4%
1.25,6.1%,0.0%,69.7%,73.9%,65.0%
1.02,6.9%,0.0%,65.5%,73.7%,50.0%
0.70,6.2%,0.0%,63.1%,65.9%,41.7%
0.92,15.6%,1.6%,60.9%,84.6%,48.0%
1.22,5.7%,0.0%,70.0%,69.4%,66.7%
1.33,15.4%,3.1%,53.8%,77.1%,60.0%
1.23,11.5%,6.9%,65.5%,71.9%,66.7%
1.56,4.8%,1.6%,77.8%,75.5%,64.3%
0.93,9.0%,1.6%,61.5%,72.0%,44.7%
0.90,5.5%,5.5%,52.7%,72.4%,42.3%
0.76,8.1%,6.5%,51.6%,75.0%,43.3%
1.76,5.8%,3.8%,53.8%,75.0%,75.0%
0.48,0.0%,2.7%,54.1%,50.0%,23.5%
1.32,1.1%,1.1%,69.0%,75.0%,66.7%
0.82,3.8%,2.9%,57.7%,71.7%,50.0%
0.71,3.5%,2.4%,67.1%,68.4%,57.1%
0.79,8.0%,1.1%,62.1%,66.7%,42.4%
0.99,8.2%,1.2%,62.4%,73.6%,43.8%
0.77,5.3%,1.3%,71.1%,66.7%,40.9%
1.36,6.4%,1.3%,56.4%,75.0%,61.8%
2.23,12.2%,0.0%,63.4%,84.6%,66.7%
0.58,7.1%,0.0%,52.4%,59.1%,40.0%
0.51,5.8%,1.9%,67.3%,48.6%,35.3%
1.29,22.8%,0.0%,70.2%,77.5%,64.7%
1.20,16.1%,0.0%,60.7%,79.4%,50.0%
1.03,12.1%,2.4%,50.8%,82.5%,47.5%
0.75,7.1%,1.8%,65.2%,68.5%,43.6%
1.06,15.4%,1.9%,53.8%,67.9%,37.5%
1.16,14.1%,2.2%,59.8%,76.4%,43.2%
0.88,8.1%,2.0%,52.5%,75.0%,38.3%
1.46,16.2%,1.5%,63.2%,83.7%,52.0%
0.91,14.3%,3.6%,63.1%,84.9%,51.6%
1.46,3.6%,1.8%,50.9%,78.6%,55.6%
0.44,7.8%,3.9%,54.9%,67.9%,17.4%
0.74,7.7%,0.0%,61.5%,66.1%,48.6%
1.03,20.9%,4.7%,61.6%,79.2%,42.4%
1.25,17.5%,1.3%,56.3%,75.6%,51.4%
1.38,9.0%,1.5%,55.2%,89.2%,53.3%
0.56,2.1%,2.1%,63.8%,63.3%,41.2%
1.64,13.5%,1.9%,55.8%,75.9%,52.2%
2.03,7.3%,0.0%,73.2%,86.7%,36.4%
0.74,9.7%,6.5%,51.6%,70.3%,43.3%
0.78,1.7%,3.4%,62.7%,59.5%,31.8%
1.22,10.6%,1.5%,62.1%,70.7%,44.0%
0.84,19.1%,4.5%,56.4%,77.4%,31.3%
1.29,11.4%,2.5%,58.2%,78.3%,51.5%
0.99,7.3%,1.6%,48.4%,78.3%,54.7%
