DR,A%,DF%,1stIn,1st%,2nd%
0.58,9.2%,0.0%,76.9%,64.0%,46.7%
1.19,3.3%,1.1%,71.1%,70.3%,80.8%
1.14,5.7%,2.5%,64.8%,67.1%,41.9%
0.91,4.5%,1.5%,62.1%,53.7%,56.0%
1.21,4.3%,5.8%,52.2%,77.8%,54.5%
1.65,4.2%,2.1%,54.2%,84.6%,54.5%
0.92,3.5%,2.6%,64.9%,68.9%,52.5%
1.09,3.7%,0.9%,59.8%,65.6%,51.2%
0.73,1.6%,0.0%,59.0%,55.6%,60.0%
1.10,2.5%,0.0%,73.4%,63.8%,52.4%
1.13,1.3%,3.8%,61.5%,56.3%,60.0%
1.38,1.8%,3.5%,66.7%,60.5%,57.9%
0.71,0.0%,1.4%,76.1%,53.7%,64.7%
0.68,10.0%,2.0%,64.0%,56.3%,44.4%
0.60,13.0%,3.9%,66.2%,68.6%,42.3%
1.09,19.6%,4.3%,58.7%,85.2%,44.7%
0.78,3.8%,2.5%,65.0%,53.8%,57.1%
4.91,12.5%,3.1%,71.9%,87.0%,88.9%
0.58,6.0%,4.0%,64.0%,75.0%,38.9%
0.72,4.9%,2.5%,56.8%,65.2%,54.3%
0.92,2.8%,2.8%,62.4%,69.1%,46.3%
0.89,6.8%,6.8%,55.9%,63.6%,57.7%
0.46,0.0%,5.6%,55.6%,40.0%,12.5%
1.27,2.4%,1.2%,58.5%,75.0%,50.0%
1.22,3.9%,1.3%,64.9%,74.0%,44.4%
1.26,6.1%,6.1%,54.5%,72.2%,63.3%
1.26,4.2%,4.2%,50.5%,77.1%,61.7%
2.69,16.3%,2.3%,55.8%,91.7%,73.7%
2.62,4.9%,2.4%,61.0%,84.0%,75.0%
0.93,1.1%,3.3%,56.7%,70.6%,46.2%
0.96,7.8%,2.2%,61.1%,60.0%,54.3%
0.99,3.8%,1.0%,60.6%,61.9%,63.4%
0.77,2.0%,7.1%,57.6%,64.9%,35.7%
1.50,5.1%,3.4%,61.0%,86.1%,43.5%
0.87,5.0%,1.7%,61.2%,67.6%,63.8%
1.35,6.2%,1.5%,66.2%,65.1%,59.1%
1.56,2.1%,0.0%,64.6%,71.0%,58.8%
0.87,1.7%,4.2%,61.9%,67.1%,40.0%
1.05,5.7%,4.6%,70.1%,77.0%,38.5%
0.45,3.5%,1.8%,73.7%,61.9%,46.7%
1.32,0.0%,0.0%,73.6%,61.5%,71.4%
1.06,4.7%,0.0%,61.2%,63.5%,60.6%
0.91,3.0%,1.0%,72.0%,70.8%,57.1%
1.58,4.8%,0.0%,71.4%,73.3%,55.6%
0.91,4.1%,3.1%,63.9%,64.5%,60.0%
1.13,4.2%,4.2%,57.7%,82.9%,46.7%
1.39,7.7%,1.5%,60.0%,79.5%,50.0%
1.16,1.5%,1.5%,50.0%,79.4%,55.9%
0.62,5.6%,0.0%,57.4%,48.4%,47.8%
0.50,2.3%,0.0%,61.4%,33.3%,52.9%
1.45,5.1%,1.7%,67.8%,75.0%,57.9%
0.82,13.2%,0.0%,75.0%,66.7%,42.1%
0.79,1.4%,1.4%,71.0%,63.3%,40.0%
1.37,4.5%,1.5%,62.7%,76.2%,64.0%
0.98,3.0%,4.0%,57.4%,72.4%,44.2%
0.80,6.4%,4.3%,72.3%,61.8%,69.2%
0.94,4.9%,0.0%,64.6%,71.7%,58.6%
0.58,2.5%,3.8%,64.6%,62.7%,28.6%
0.96,3.6%,3.6%,67.0%,64.0%,56.8%
1.28,3.7%,3.7%,69.1%,60.7%,60.0%
4.04,0.0%,0.0%,78.9%,86.7%,87.5%
1.05,2.9%,4.9%,62.7%,57.8%,47.4%
1.93,7.7%,3.8%,76.9%,75.0%,66.7%
0.90,6.3%,3.8%,65.8%,67.3%,44.4%
0.78,5.4%,4.3%,62.0%,66.7%,48.6%
1.22,11.8%,2.9%,79.4%,81.5%,50.0%
0.59,6.0%,10.0%,56.0%,57.1%,31.8%
1.24,6.4%,2.1%,61.7%,79.3%,58.3%
0.62,1.3%,5.2%,63.6%,71.4%,39.3%
0.74,0.0%,2.9%,62.3%,60.5%,53.8%
0.68,3.0%,4.5%,68.2%,55.6%,52.4%
1.59,5.2%,0.0%,60.3%,82.9%,52.2%
1.44,3.5%,1.8%,63.2%,72.2%,57.1%
0.73,7.3%,2.4%,64.6%,58.5%,41.4%
1.22,12.4%,3.4%,61.8%,81.8%,52.9%
1.54,7.8%,2.0%,51.0%,80.8%,56.0%
0.71,5.6%,1.9%,68.5%,43.2%,35.3%
2.74,7.9%,0.0%,78.9%,76.7%,87.5%
1.31,4.7%,0.0%,76.6%,59.2%,80.0%
0.61,2.1%,2.1%,77.1%,51.4%,45.5%
