DR,A%,DF%,1stIn,1st%,2nd%
0.52,3.4%,5.1%,71.2%,52.4%,47.1%
1.14,10.4%,7.2%,62.4%,71.8%,48.9%
0.82,4.9%,5.8%,49.5%,66.7%,46.2%
1.83,4.3%,6.5%,60.9%,85.7%,50.0%
0.79,2.7%,2.7%,60.8%,62.2%,58.6%
1.23,0.0%,2.9%,59.2%,59.0%,61.9%
1.07,2.8%,6.9%,66.7%,72.9%,37.5%
0.71,0.0%,10.9%,52.7%,65.5%,34.6%
1.32,5.0%,5.0%,53.3%,75.0%,50.0%
1.17,2.2%,4.4%,46.7%,66.7%,50.0%
0.64,0.0%,2.0%,51.0%,50.0%,28.0%
1.77,6.9%,4.2%,59.7%,76.7%,69.0%
1.38,9.9%,3.3%,67.0%,80.3%,60.0%
1.37,2.0%,6.0%,52.0%,69.2%,50.0%
0.90,5.6%,7.0%,54.9%,71.8%,50.0%
1.25,1.8%,9.1%,49.1%,74.1%,50.0%
1.12,15.1%,4.3%,61.3%,80.7%,52.8%
1.97,6.0%,4.0%,52.0%,76.9%,79.2%
0.88,0.0%,5.5%,47.3%,65.4%,51.7%
1.06,6.2%,7.2%,54.6%,71.7%,45.5%
0.75,2.0%,12.0%,48.0%,62.5%,34.6%
0.78,0.0%,9.5%,54.0%,70.6%,44.8%
0.71,1.5%,3.1%,53.8%,65.7%,46.7%
1.32,12.5%,1.9%,66.3%,73.9%,60.0%
0.68,2.6%,10.4%,58.3%,76.1%,52.1%
0.61,3.2%,6.5%,71.0%,70.5%,55.6%
0.65,0.0%,1.6%,56.5%,54.3%,40.7%
0.97,2.2%,7.5%,71.0%,69.7%,51.9%
0.66,0.0%,7.7%,53.8%,68.6%,53.3%
0.68,2.6%,3.4%,58.6%,60.3%,43.8%
0.88,1.7%,6.9%,56.9%,63.6%,44.0%
0.94,2.3%,1.1%,72.7%,60.9%,54.2%
1.31,10.4%,9.0%,71.6%,77.1%,21.1%
0.84,0.0%,1.5%,78.5%,54.9%,42.9%
1.02,1.5%,5.9%,70.6%,75.0%,55.0%
0.67,2.2%,8.9%,66.7%,63.3%,33.3%
1.48,4.0%,0.0%,72.0%,83.3%,42.9%
0.90,0.0%,8.5%,75.5%,64.8%,26.1%
2.85,5.4%,0.0%,78.4%,75.9%,100.0%
1.53,0.0%,8.8%,61.4%,71.4%,45.5%
1.68,0.0%,9.1%,59.1%,76.9%,55.6%
0.63,2.0%,8.2%,61.2%,40.0%,36.8%
0.71,1.1%,2.2%,62.9%,66.1%,45.5%
1.70,3.7%,14.8%,48.1%,84.6%,35.7%
0.92,4.7%,5.9%,67.1%,77.2%,53.6%
1.30,1.4%,2.9%,62.9%,70.5%,50.0%
0.76,0.0%,3.0%,68.2%,48.9%,42.9%
