DR,A%,DF%,1stIn,1st%,2nd%
1.56,0.0%,2.3%,79.5%,68.6%,44.4%
0.68,3.5%,4.7%,67.1%,61.4%,39.3%
0.70,5.0%,4.0%,58.0%,62.1%,42.9%
0.48,2.1%,2.1%,62.5%,60.0%,27.8%
0.80,0.9%,0.0%,64.2%,55.9%,55.3%
0.55,1.3%,1.3%,63.6%,61.2%,39.3%
0.59,2.5%,0.0%,60.0%,45.8%,43.8%
0.64,3.2%,1.6%,58.1%,63.9%,46.2%
0.72,2.1%,2.1%,68.1%,56.3%,46.7%
1.06,0.0%,0.0%,69.8%,56.8%,62.5%
0.62,1.7%,3.4%,57.6%,61.8%,40.0%
1.68,0.0%,0.0%,61.7%,69.0%,66.7%
0.89,3.3%,1.1%,59.3%,68.5%,64.9%
0.68,1.6%,0.0%,64.1%,63.4%,65.2%
0.75,7.6%,6.1%,59.1%,61.5%,55.6%
0.70,1.1%,3.4%,56.8%,62.0%,44.7%
0.60,3.1%,3.1%,59.1%,54.7%,40.4%
0.77,2.7%,1.4%,54.1%,60.0%,55.9%
1.20,7.4%,2.1%,63.2%,76.7%,48.6%
0.51,6.1%,1.5%,65.2%,58.1%,34.8%
1.19,1.9%,2.8%,72.2%,69.2%,53.3%
1.26,2.0%,2.0%,54.5%,78.2%,52.2%
0.85,4.7%,4.7%,62.5%,65.0%,45.8%
0.42,1.2%,0.0%,60.2%,44.0%,30.3%
1.36,3.6%,0.0%,77.7%,67.8%,64.0%
0.79,0.0%,1.1%,58.2%,56.6%,57.9%
1.65,0.0%,0.0%,51.0%,72.0%,62.5%
0.91,2.8%,2.8%,57.7%,62.2%,48.3%
0.66,2.1%,2.1%,49.5%,50.0%,51.0%
1.17,3.9%,4.5%,58.7%,70.3%,46.9%
1.29,3.3%,1.1%,55.4%,74.5%,63.4%
0.83,1.6%,4.8%,59.7%,64.9%,48.0%
0.97,6.7%,1.1%,61.1%,69.1%,57.1%
0.65,1.7%,1.7%,65.0%,56.4%,47.6%
0.81,3.7%,2.5%,60.5%,65.3%,65.6%
0.98,2.9%,1.9%,65.7%,69.6%,47.2%
1.18,7.1%,1.4%,65.7%,65.2%,70.8%
0.91,4.0%,2.3%,62.9%,60.9%,50.8%
0.81,2.1%,0.0%,56.3%,59.3%,57.1%
1.70,13.7%,0.0%,64.7%,66.7%,66.7%
0.70,3.8%,3.8%,53.8%,67.9%,54.2%
1.96,11.4%,0.0%,61.4%,77.8%,70.6%
0.27,2.7%,0.0%,62.2%,52.2%,71.4%
0.96,1.7%,2.6%,66.1%,71.1%,53.8%
2.45,5.0%,2.5%,45.0%,77.8%,72.7%
0.89,5.3%,1.1%,60.6%,59.6%,67.6%
1.34,6.9%,3.4%,69.0%,77.5%,55.6%
0.77,5.4%,1.4%,54.1%,57.5%,50.0%
1.17,0.0%,1.6%,59.7%,75.7%,48.0%
0.55,2.1%,4.2%,50.0%,58.3%,33.3%
1.39,4.2%,1.4%,70.8%,76.5%,61.9%
1.09,5.4%,1.1%,64.1%,69.5%,42.4%
0.82,5.1%,3.8%,66.7%,69.2%,38.5%
1.15,2.7%,2.7%,64.0%,72.9%,51.9%
0.95,1.2%,0.0%,62.2%,64.7%,58.1%
0.88,2.9%,1.9%,63.1%,55.4%,55.3%
0.93,3.9%,1.3%,63.8%,63.9%,49.1%
0.67,0.0%,6.1%,63.3%,58.1%,27.8%
1.06,2.5%,1.3%,68.4%,70.4%,68.0%
1.34,7.3%,2.1%,67.7%,72.3%,67.7%
0.88,0.0%,0.0%,58.1%,58.3%,50.0%
0.40,4.2%,4.2%,56.3%,55.6%,33.3%
1.15,4.6%,1.5%,70.8%,69.6%,63.2%
1.15,2.6%,0.0%,57.9%,61.4%,62.5%
0.86,8.2%,0.8%,66.4%,65.4%,43.9%
0.95,4.2%,0.0%,70.5%,66.7%,55.1%
1.23,4.0%,0.0%,79.2%,76.3%,58.1%
1.55,4.6%,1.1%,74.7%,69.2%,77.3%
0.67,4.0%,1.3%,65.3%,65.3%,42.3%
0.55,1.7%,1.7%,75.0%,57.8%,33.3%
0.72,1.4%,4.2%,53.5%,65.8%,39.4%
1.02,0.0%,2.2%,65.6%,77.0%,56.3%
0.97,1.4%,0.7%,67.4%,60.8%,63.8%
0.56,1.5%,1.5%,75.8%,64.0%,43.8%
0.68,0.0%,1.2%,62.2%,64.7%,41.9%
0.64,2.9%,4.4%,55.9%,65.8%,43.3%
0.67,0.0%,1.4%,79.5%,55.2%,26.7%
0.77,1.4%,1.4%,70.3%,51.9%,50.0%
1.34,0.0%,0.0%,69.8%,73.0%,68.8%
0.76,2.9%,2.9%,62.3%,65.1%,42.3%
1.28,3.9%,1.0%,68.0%,74.3%,63.6%
1.68,3.6%,0.0%,64.3%,69.4%,75.0%
1.25,6.8%,0.0%,68.9%,70.6%,65.2%
1.26,3.2%,3.2%,60.3%,57.9%,60.0%
1.15,1.3%,0.0%,64.5%,63.3%,66.7%
0.64,3.4%,3.4%,58.6%,44.1%,58.3%
0.70,2.2%,0.0%,65.9%,66.7%,54.8%
2.32,6.5%,0.0%,69.6%,84.4%,78.6%
1.46,8.8%,0.0%,75.4%,67.4%,71.4%
0.99,2.6%,0.0%,74.0%,71.9%,70.0%
1.34,9.2%,1.5%,80.0%,75.0%,46.2%
0.56,4.8%,0.0%,65.5%,61.8%,55.2%
1.38,3.2%,0.0%,61.3%,78.9%,66.7%
0.78,1.8%,3.5%,61.4%,57.1%,59.1%
1.38,1.6%,0.0%,48.4%,70.0%,71.9%
2.48,5.6%,2.8%,75.0%,77.8%,77.8%
1.74,2.2%,0.0%,71.7%,69.7%,69.2%
0.66,4.7%,2.3%,58.1%,60.0%,41.7%
0.42,1.7%,0.8%,67.2%,67.5%,61.5%
1.03,1.0%,1.0%,59.2%,63.8%,55.0%
0.73,5.1%,1.7%,71.2%,61.9%,52.9%
1.07,1.7%,0.0%,58.0%,71.0%,62.0%
1.03,1.4%,2.7%,64.9%,68.8%,53.8%
1.44,2.4%,0.0%,71.4%,75.0%,66.7%
1.29,3.4%,0.0%,72.9%,58.1%,75.0%
1.28,11.8%,1.5%,58.8%,70.0%,64.3%
