DR,A%,DF%,1stIn,1st%,2nd%
0.64,5.9%,5.9%,70.6%,68.8%,30.0%
3.72,0.0%,0.0%,66.7%,90.9%,72.7%
1.14,3.7%,3.7%,69.5%,77.2%,48.0%
0.69,5.3%,2.6%,65.8%,56.0%,38.5%
1.23,6.7%,4.0%,69.3%,69.2%,39.1%
1.34,2.9%,4.3%,70.0%,69.4%,57.1%
1.49,7.3%,1.8%,69.1%,76.3%,64.7%
1.08,1.9%,4.7%,65.1%,72.5%,43.2%
1.62,1.8%,1.8%,72.7%,72.5%,73.3%
1.00,4.1%,5.2%,63.9%,61.3%,48.6%
1.20,1.5%,1.5%,82.1%,72.7%,58.3%
1.04,5.7%,8.0%,61.4%,68.5%,41.2%
1.69,3.8%,5.8%,61.5%,75.0%,60.0%
0.78,7.8%,9.1%,58.4%,66.7%,46.9%
1.53,8.1%,9.7%,56.5%,88.6%,55.6%
1.04,1.0%,7.1%,66.7%,68.2%,51.5%
0.76,2.7%,4.1%,67.6%,60.0%,37.5%
2.44,9.5%,4.8%,71.4%,63.3%,75.0%
0.70,1.5%,6.1%,74.2%,55.1%,29.4%
1.23,0.0%,4.7%,76.6%,61.2%,53.3%
2.18,9.8%,7.3%,68.3%,71.4%,61.5%
0.89,1.9%,3.8%,72.6%,63.6%,37.9%
0.68,10.2%,6.1%,61.2%,73.3%,36.8%
1.16,9.7%,8.3%,59.7%,76.7%,31.0%
0.60,8.8%,16.2%,57.4%,76.9%,31.0%
1.29,7.2%,5.2%,54.6%,69.8%,65.9%
0.56,5.5%,14.5%,47.3%,84.6%,34.5%
0.93,7.7%,5.8%,63.5%,74.2%,42.1%
1.68,14.3%,5.4%,62.5%,80.0%,66.7%
0.76,1.5%,10.4%,55.2%,67.6%,36.7%
0.38,3.6%,7.1%,58.9%,51.5%,30.4%
1.52,5.6%,3.7%,77.8%,83.3%,50.0%
1.07,2.4%,7.3%,64.6%,66.0%,51.7%
1.13,7.3%,7.3%,65.9%,74.1%,42.9%
0.38,0.0%,10.0%,55.0%,40.9%,55.6%
0.45,0.0%,5.4%,70.3%,34.6%,18.2%
1.24,3.8%,1.3%,79.7%,74.6%,56.3%
1.49,0.0%,5.7%,66.0%,68.6%,38.9%
1.34,7.8%,6.3%,78.1%,76.0%,35.7%
0.87,2.0%,2.0%,76.0%,68.4%,50.0%
1.00,8.9%,5.6%,61.1%,74.5%,51.4%
0.95,4.7%,8.1%,75.6%,69.2%,28.6%
1.03,4.1%,13.5%,63.5%,72.3%,44.4%
1.37,12.5%,8.0%,64.8%,70.2%,61.3%
0.62,8.5%,12.8%,53.2%,36.0%,45.5%
0.64,16.0%,4.0%,69.3%,67.3%,43.5%
4.34,27.8%,2.8%,80.6%,93.1%,71.4%
1.85,13.3%,3.3%,71.7%,76.7%,70.6%
0.86,3.8%,2.6%,61.5%,52.1%,53.3%
0.60,0.0%,7.7%,59.0%,47.8%,50.0%
1.13,11.5%,4.2%,71.9%,73.9%,59.3%
0.71,9.4%,9.4%,71.8%,62.3%,45.8%
1.50,11.9%,10.2%,61.0%,69.4%,52.2%
1.21,5.9%,7.4%,66.2%,73.3%,52.2%
0.70,6.3%,4.2%,52.6%,64.0%,57.8%
0.62,9.7%,8.1%,58.1%,72.2%,34.6%
1.83,24.2%,6.5%,51.6%,93.8%,63.3%
4.47,34.0%,1.9%,66.0%,100.0%,77.8%
0.79,1.9%,4.8%,68.6%,65.3%,36.4%
1.98,4.8%,7.1%,52.4%,86.4%,55.0%
0.76,3.8%,4.8%,62.5%,64.6%,59.0%
0.90,6.6%,13.2%,51.3%,61.5%,32.4%
1.17,3.2%,8.6%,55.9%,67.3%,56.1%
1.63,3.8%,5.7%,60.4%,71.9%,57.1%
0.67,1.3%,5.1%,66.7%,44.2%,57.7%
0.40,0.0%,10.0%,67.5%,40.7%,23.1%
0.40,8.9%,6.7%,66.7%,50.0%,53.3%
1.33,14.7%,2.9%,66.2%,75.6%,69.6%
0.64,21.2%,6.1%,54.5%,77.8%,36.7%
0.81,7.8%,3.9%,62.7%,81.3%,42.1%
0.70,1.3%,5.3%,50.7%,57.9%,54.1%
1.84,19.0%,7.1%,54.8%,82.6%,57.9%
0.59,3.9%,2.0%,68.6%,62.9%,50.0%
0.99,0.0%,4.3%,64.7%,68.0%,51.2%
1.15,1.5%,7.5%,80.6%,64.8%,46.2%
1.14,9.6%,7.8%,49.6%,66.7%,48.3%
0.88,5.3%,9.7%,61.9%,67.1%,48.8%
0.48,0.0%,1.7%,61.0%,61.1%,39.1%
