DR,A%,DF%,1stIn,1st%,2nd%
0.60,1.6%,3.3%,45.9%,78.6%,45.5%
1.77,20.5%,0.0%,61.5%,79.2%,53.3%
1.25,9.2%,4.6%,56.9%,73.0%,53.6%
1.53,10.2%,3.4%,47.5%,82.1%,58.1%
0.83,4.5%,11.9%,55.2%,70.3%,36.7%
0.77,9.1%,3.6%,65.5%,69.4%,47.4%
0.96,8.1%,8.9%,52.4%,80.0%,39.0%
0.83,4.2%,2.4%,55.1%,71.7%,49.3%
1.37,9.1%,9.1%,54.5%,80.0%,40.0%
1.30,1.5%,1.5%,59.7%,82.5%,51.9%
0.60,6.3%,6.3%,55.6%,48.6%,57.1%
1.18,6.6%,6.6%,62.6%,73.7%,44.1%
1.26,8.3%,1.7%,66.1%,80.0%,46.3%
0.79,3.8%,5.1%,54.4%,69.8%,47.2%
1.01,5.1%,5.1%,59.0%,82.6%,56.3%
0.69,4.8%,2.9%,55.8%,56.9%,47.8%
1.12,5.1%,5.1%,52.0%,64.7%,34.0%
0.66,1.7%,6.9%,55.2%,68.8%,34.6%
2.06,2.1%,4.2%,45.8%,86.4%,53.8%
2.02,6.8%,6.8%,63.6%,82.1%,56.3%
1.40,7.0%,7.0%,64.9%,75.7%,45.0%
0.77,5.7%,5.7%,49.1%,76.9%,37.0%
1.10,1.1%,2.3%,70.5%,72.6%,46.2%
1.42,6.3%,4.7%,43.8%,78.6%,58.3%
0.88,6.9%,4.6%,52.9%,65.2%,56.1%
1.13,11.8%,1.2%,68.2%,75.9%,59.3%
0.83,6.2%,4.1%,53.6%,73.1%,35.6%
1.20,2.6%,2.6%,61.0%,66.0%,60.0%
1.57,9.4%,1.9%,52.8%,89.3%,68.0%
1.47,9.4%,3.8%,60.4%,75.0%,52.4%
1.12,6.9%,2.8%,48.6%,77.1%,54.1%
0.82,9.8%,3.3%,50.8%,74.2%,40.0%
1.63,9.4%,0.0%,56.6%,83.3%,69.6%
0.46,2.3%,9.3%,53.5%,52.2%,40.0%
1.01,4.7%,0.0%,57.5%,70.5%,53.3%
1.47,6.3%,3.2%,57.1%,69.4%,63.0%
