DR,A%,DF%,1stIn,1st%,2nd%
1.40,10.9%,3.1%,75.0%,83.3%,31.3%
1.58,23.8%,1.3%,63.7%,86.3%,51.7%
0.99,14.8%,1.9%,59.3%,87.5%,54.5%
0.89,11.6%,5.8%,58.1%,76.0%,55.6%
1.39,15.2%,9.1%,56.1%,81.1%,62.1%
1.33,21.1%,5.6%,60.0%,90.7%,50.0%
1.07,20.7%,10.3%,59.8%,82.7%,51.4%
1.25,20.8%,4.2%,65.6%,77.8%,36.4%
1.97,34.0%,2.1%,63.8%,83.3%,52.9%
1.25,18.5%,3.7%,64.2%,80.8%,51.7%
1.56,24.2%,1.6%,64.5%,85.0%,68.2%
0.94,16.9%,5.6%,54.9%,82.1%,40.6%
1.21,14.0%,3.7%,68.2%,71.2%,52.9%
0.73,8.0%,3.4%,54.0%,80.9%,45.0%
1.43,18.2%,3.6%,63.6%,82.9%,40.0%
1.20,22.1%,4.7%,69.8%,86.7%,46.2%
0.97,7.5%,4.7%,69.8%,75.7%,31.3%
1.33,18.2%,1.3%,70.1%,81.5%,47.8%
0.91,4.6%,0.0%,69.7%,68.4%,54.5%
0.53,14.1%,7.8%,68.8%,77.3%,25.0%
0.88,19.6%,7.6%,59.8%,81.8%,48.6%
0.59,11.3%,4.8%,66.1%,90.2%,38.1%
0.81,6.2%,2.7%,62.8%,76.1%,47.6%
1.03,9.9%,9.0%,50.5%,71.4%,38.2%
1.02,12.4%,1.9%,61.0%,70.3%,61.0%
1.26,5.0%,3.3%,50.0%,80.0%,56.7%
0.76,2.0%,4.0%,64.0%,65.6%,50.0%
0.50,5.7%,0.0%,60.0%,66.7%,28.6%
1.30,12.1%,1.5%,77.3%,66.7%,80.0%
0.55,0.0%,0.0%,43.8%,42.9%,44.4%
0.92,3.8%,10.3%,52.6%,65.9%,51.4%
0.76,16.7%,4.2%,56.3%,59.3%,33.3%
1.24,17.6%,4.4%,64.7%,77.3%,50.0%
2.30,13.2%,3.8%,71.7%,92.1%,60.0%
1.28,16.7%,3.8%,69.2%,72.2%,62.5%
0.85,14.0%,8.8%,52.6%,76.7%,44.4%
0.61,10.0%,3.3%,68.3%,68.3%,42.1%
0.66,9.4%,0.0%,62.5%,70.0%,58.3%
1.85,20.4%,0.0%,67.3%,93.9%,43.8%
0.63,10.5%,5.3%,61.8%,66.0%,44.8%
0.81,9.9%,6.3%,59.5%,78.8%,48.9%
0.45,9.9%,3.7%,63.0%,70.6%,56.7%
1.22,3.1%,1.6%,67.2%,69.8%,52.4%
0.59,5.2%,1.7%,60.3%,71.4%,47.8%
0.52,12.1%,1.7%,72.4%,76.2%,25.0%
1.49,17.3%,0.0%,71.2%,73.0%,60.0%
1.18,12.8%,1.2%,77.9%,74.6%,63.2%
1.27,8.0%,1.3%,66.7%,72.0%,56.0%
1.03,10.8%,2.7%,65.8%,68.5%,57.9%
0.64,8.6%,2.9%,65.7%,67.4%,58.3%
0.79,11.3%,1.6%,76.6%,68.4%,51.7%
1.72,10.9%,1.8%,67.3%,81.1%,61.1%
2.36,29.5%,0.0%,61.4%,92.6%,64.7%
0.39,11.3%,3.8%,60.4%,65.6%,38.1%
1.06,6.6%,1.1%,72.5%,72.7%,44.0%
1.17,15.2%,1.0%,75.8%,77.3%,62.5%
0.58,20.4%,0.0%,71.4%,60.0%,35.7%
0.99,10.0%,0.0%,73.8%,69.5%,61.9%
1.01,12.5%,1.1%,70.5%,67.7%,53.8%
0.60,4.7%,3.7%,58.9%,65.1%,40.9%
1.19,11.4%,4.5%,58.3%,77.9%,47.3%
0.65,8.8%,5.9%,60.3%,63.4%,51.9%
1.33,3.3%,3.3%,63.3%,84.2%,54.5%
1.77,21.4%,1.8%,60.7%,91.2%,68.2%
1.23,10.2%,5.7%,58.0%,78.4%,48.6%
1.27,8.3%,0.9%,68.5%,74.3%,61.8%
0.60,9.4%,5.7%,69.8%,73.0%,25.0%
