DR,A%,DF%,1stIn,1st%,2nd%
1.05,9.1%,4.5%,55.7%,77.6%,46.2%
0.83,6.5%,3.7%,66.4%,66.2%,50.0%
0.86,4.8%,6.7%,50.5%,60.4%,55.8%
1.22,7.2%,7.2%,46.4%,71.9%,56.8%
0.79,7.8%,6.3%,45.3%,65.5%,48.6%
0.93,2.4%,2.4%,60.0%,62.7%,50.0%
1.42,10.1%,2.2%,50.6%,75.6%,59.1%
1.28,3.2%,4.8%,58.1%,66.7%,57.7%
1.58,9.8%,4.9%,52.5%,75.0%,51.7%
1.51,4.3%,8.7%,56.5%,92.3%,50.0%
0.53,3.3%,3.3%,61.7%,48.6%,34.8%
1.36,15.5%,8.3%,61.9%,69.2%,65.6%
1.30,4.3%,4.3%,66.7%,63.0%,47.8%
0.96,3.8%,2.5%,59.5%,55.3%,37.5%
1.35,6.7%,3.3%,61.7%,81.1%,39.1%
1.70,8.3%,4.2%,68.8%,72.7%,60.0%
1.01,4.0%,5.0%,46.5%,70.2%,44.4%
1.32,0.0%,3.3%,55.0%,69.7%,55.6%
0.39,7.8%,3.1%,62.5%,77.5%,41.7%
1.49,12.8%,2.6%,56.4%,75.0%,64.7%
1.50,16.7%,1.9%,63.0%,79.4%,65.0%
1.45,9.8%,2.0%,70.6%,69.4%,53.3%
0.30,11.1%,15.6%,40.0%,77.8%,18.5%
2.05,4.4%,8.9%,51.1%,91.3%,59.1%
0.84,4.5%,4.5%,55.7%,63.3%,41.0%
1.30,3.3%,6.7%,53.3%,75.0%,46.4%
0.81,4.3%,7.6%,54.3%,64.0%,47.6%
1.50,7.1%,3.6%,57.1%,75.0%,66.7%
1.50,10.5%,3.5%,52.6%,80.0%,55.6%
0.84,8.0%,5.7%,56.8%,66.0%,36.8%
1.17,13.1%,8.2%,57.4%,70.0%,44.2%
1.22,14.5%,10.5%,57.9%,81.8%,50.0%
0.75,7.9%,1.3%,51.3%,71.8%,40.5%
1.10,19.0%,1.2%,70.2%,72.9%,68.0%
1.45,18.8%,3.1%,68.8%,81.8%,60.0%
1.51,12.3%,0.0%,61.4%,71.4%,68.2%
0.87,3.8%,3.8%,63.8%,70.1%,44.7%
1.18,7.0%,7.0%,62.8%,72.2%,40.6%
1.20,2.7%,2.7%,71.6%,67.9%,66.7%
1.51,5.6%,7.4%,53.7%,75.9%,52.0%
1.11,3.6%,7.2%,56.6%,66.0%,41.7%
2.17,8.3%,6.3%,52.1%,92.0%,65.2%
0.97,7.5%,8.4%,56.1%,68.3%,55.3%
1.30,7.8%,6.5%,59.7%,80.4%,51.6%
0.93,1.5%,4.5%,58.2%,61.5%,53.6%
1.66,5.8%,3.8%,57.7%,83.3%,59.1%
1.31,3.3%,5.0%,53.3%,75.0%,28.6%
2.59,2.5%,2.5%,50.0%,85.0%,70.0%
0.67,5.3%,7.0%,59.6%,58.8%,47.8%
0.49,3.2%,6.5%,61.3%,57.9%,41.7%
1.15,13.6%,3.9%,63.1%,76.9%,47.4%
0.90,8.4%,9.6%,54.2%,73.3%,39.5%
0.71,14.5%,4.8%,54.8%,73.5%,57.1%
0.90,5.3%,4.4%,52.2%,67.8%,33.3%
1.30,13.2%,3.3%,56.0%,76.5%,42.5%
1.21,14.1%,5.6%,56.3%,72.5%,45.2%
1.21,8.5%,2.4%,57.3%,61.7%,42.9%
1.73,5.3%,3.5%,56.1%,96.9%,44.0%
0.57,4.3%,14.9%,29.8%,71.4%,39.4%
1.43,5.5%,3.6%,45.5%,84.0%,60.0%
0.95,6.7%,2.9%,61.0%,65.6%,39.0%
1.50,20.3%,3.4%,59.3%,80.0%,58.3%
1.06,10.7%,5.8%,53.4%,74.5%,50.0%
1.34,11.1%,7.4%,59.3%,78.1%,50.0%
1.28,16.9%,2.2%,51.7%,87.0%,53.5%
0.88,3.3%,7.7%,52.7%,70.8%,46.5%
0.66,4.6%,6.2%,66.2%,60.5%,31.8%
1.36,4.8%,16.1%,38.7%,75.0%,44.7%
0.90,2.8%,5.6%,58.3%,57.1%,40.0%
0.76,9.1%,12.7%,45.5%,80.0%,23.3%
0.99,10.1%,2.8%,59.6%,69.2%,52.3%
2.14,9.5%,2.4%,59.5%,76.0%,76.5%
0.58,2.2%,8.9%,51.1%,39.1%,31.8%
1.04,10.8%,0.0%,63.9%,71.7%,46.7%
0.82,8.4%,2.1%,55.8%,71.7%,52.4%
1.21,14.9%,3.2%,68.1%,78.1%,56.7%
0.74,14.3%,10.7%,48.2%,74.1%,62.1%
1.35,14.0%,4.0%,52.0%,84.6%,50.0%
