DR,A%,DF%,1stIn,1st%,2nd%
2.38,4.5%,4.5%,45.5%,85.0%,70.8%
1.00,3.8%,4.8%,52.4%,76.4%,46.0%
0.58,6.3%,7.9%,54.0%,64.7%,48.3%
0.80,1.5%,3.0%,69.7%,69.6%,50.0%
1.11,4.2%,7.0%,59.2%,73.8%,48.3%
1.07,2.3%,0.0%,61.4%,75.9%,67.6%
0.75,2.8%,4.2%,64.8%,56.5%,52.0%
1.13,7.4%,1.9%,63.0%,69.1%,45.0%
1.69,0.0%,4.1%,55.1%,77.8%,63.6%
1.58,11.1%,1.4%,54.2%,76.9%,66.7%
0.62,6.1%,9.8%,47.6%,56.4%,51.2%
1.09,6.9%,3.9%,57.8%,64.4%,58.1%
1.11,12.2%,3.7%,57.3%,68.1%,45.7%
0.78,3.5%,7.9%,56.1%,54.7%,52.0%
0.78,6.4%,6.4%,62.4%,67.6%,34.1%
0.85,2.2%,2.2%,61.5%,66.1%,37.1%
1.27,4.1%,5.5%,58.9%,67.4%,43.3%
0.33,2.3%,9.1%,68.2%,56.7%,7.1%
0.59,5.5%,7.3%,54.5%,56.7%,28.0%
0.96,6.3%,2.1%,55.8%,69.8%,61.9%
0.92,12.7%,2.5%,44.3%,77.1%,43.2%
1.45,6.8%,6.8%,47.5%,85.7%,48.4%
0.74,5.6%,3.7%,57.4%,74.2%,52.2%
1.15,7.9%,3.9%,55.3%,81.0%,41.2%
0.89,6.3%,3.2%,60.3%,73.7%,44.0%
1.17,3.1%,6.2%,63.1%,75.6%,58.3%
0.99,7.4%,5.8%,62.8%,77.6%,44.4%
0.81,5.3%,3.2%,64.2%,75.4%,44.1%
1.30,13.0%,8.7%,55.4%,84.3%,36.6%
0.77,9.8%,2.0%,72.5%,64.9%,21.4%
2.32,9.8%,2.4%,58.5%,83.3%,70.6%
2.36,4.9%,2.4%,56.1%,82.6%,77.8%
0.94,10.9%,6.5%,64.1%,74.6%,39.4%
1.87,12.8%,4.3%,76.6%,88.9%,36.4%
2.08,13.6%,2.3%,65.9%,89.7%,46.7%
1.73,12.7%,1.8%,72.7%,85.0%,53.3%
0.50,7.4%,9.3%,55.6%,80.0%,41.7%
2.26,11.4%,2.3%,61.4%,88.9%,76.5%
1.16,7.7%,3.8%,59.0%,73.9%,56.3%
0.58,5.7%,4.3%,64.3%,66.7%,36.0%
1.09,10.6%,1.8%,55.8%,68.3%,46.0%
0.35,0.0%,0.0%,61.0%,50.0%,43.5%
1.23,7.3%,1.8%,70.6%,68.8%,53.1%
1.77,2.0%,2.0%,64.7%,66.7%,55.6%
1.14,4.3%,0.9%,63.2%,67.6%,51.2%
1.00,5.7%,1.1%,55.2%,64.6%,46.2%
0.88,5.7%,3.4%,60.9%,66.0%,38.2%
0.76,1.4%,0.0%,56.3%,65.0%,25.8%
1.07,0.0%,4.8%,65.1%,77.8%,41.4%
0.82,5.1%,1.3%,67.9%,52.8%,36.0%
0.84,11.4%,1.1%,62.5%,60.0%,45.5%
1.29,9.1%,2.0%,56.6%,66.1%,60.5%
1.45,10.0%,1.7%,50.0%,76.7%,66.7%
0.22,1.2%,6.2%,63.0%,76.5%,46.7%
1.80,0.0%,2.3%,56.8%,76.0%,57.9%
1.15,7.4%,1.1%,56.8%,74.1%,53.7%
0.83,8.6%,6.9%,51.7%,70.0%,50.0%
2.00,2.1%,2.1%,60.4%,82.8%,57.9%
0.71,3.4%,1.7%,55.2%,65.6%,57.7%
1.09,10.0%,9.2%,47.5%,75.4%,49.2%
1.12,4.3%,4.3%,52.9%,67.6%,57.6%
0.68,5.9%,3.9%,60.8%,71.0%,60.0%
1.25,7.4%,1.1%,64.9%,85.2%,54.5%
1.38,4.3%,2.9%,60.9%,78.6%,55.6%
0.90,6.9%,3.4%,57.8%,67.2%,51.0%
0.85,5.4%,4.1%,63.5%,61.7%,33.3%
1.40,18.4%,1.3%,61.8%,68.1%,65.5%
1.98,8.9%,4.4%,44.4%,85.0%,80.0%
2.75,14.6%,4.9%,53.7%,90.9%,73.7%
1.29,4.6%,4.6%,67.7%,68.2%,57.1%
1.91,6.8%,4.5%,56.8%,80.0%,63.2%
0.57,0.0%,0.0%,58.7%,62.2%,50.0%
0.94,3.5%,2.3%,69.8%,73.3%,46.2%
1.57,8.2%,0.0%,68.9%,83.3%,63.2%
1.64,5.3%,1.8%,59.6%,73.5%,73.9%
0.79,1.3%,1.3%,58.8%,66.0%,60.6%
0.81,6.5%,0.0%,60.9%,57.1%,66.7%
1.06,2.7%,2.7%,54.1%,66.7%,58.8%
0.67,8.6%,1.2%,64.2%,67.3%,41.4%
0.41,13.6%,6.8%,50.0%,54.5%,40.9%
0.36,5.4%,1.8%,53.6%,56.7%,53.8%
1.43,9.1%,1.5%,69.7%,78.3%,60.0%
1.95,8.9%,0.0%,62.2%,71.4%,76.5%
0.97,8.3%,4.2%,63.5%,72.1%,60.0%
1.41,8.6%,3.4%,60.3%,80.0%,60.9%
0.69,3.4%,6.7%,57.7%,69.8%,39.7%
1.35,8.0%,1.8%,53.6%,80.0%,50.0%
0.77,3.2%,6.3%,52.4%,69.7%,30.0%
1.07,8.6%,3.7%,66.7%,63.0%,48.1%
0.71,7.9%,7.9%,49.2%,64.5%,43.8%
0.82,11.9%,3.0%,68.7%,67.4%,33.3%
0.89,2.5%,2.5%,60.0%,85.4%,62.5%
1.08,6.3%,1.6%,70.3%,66.7%,26.3%
2.21,20.4%,3.7%,59.3%,87.5%,72.7%
0.85,7.6%,4.2%,55.5%,77.3%,47.2%
1.33,5.3%,1.8%,68.4%,74.4%,55.6%
0.78,8.5%,2.6%,59.8%,75.7%,68.1%
0.69,8.2%,1.0%,68.0%,74.2%,54.8%
1.91,6.7%,1.9%,60.6%,77.8%,73.2%
1.11,6.2%,2.5%,61.7%,74.0%,51.6%
1.12,4.5%,1.5%,60.6%,90.0%,46.2%
0.85,3.8%,1.9%,64.2%,67.6%,60.5%
0.52,1.7%,3.3%,63.3%,50.0%,31.8%
1.73,14.9%,6.4%,61.7%,79.3%,55.6%
1.19,4.4%,2.9%,57.4%,66.7%,51.7%
0.78,2.4%,4.8%,65.1%,59.8%,47.7%
0.84,5.6%,1.9%,67.3%,62.5%,51.4%
1.38,2.5%,1.3%,63.7%,72.5%,62.1%
1.47,3.6%,0.0%,70.9%,66.7%,68.8%
2.23,6.1%,0.0%,53.1%,88.5%,73.9%
0.64,3.1%,4.7%,51.6%,69.7%,32.3%
1.00,6.6%,6.6%,59.0%,77.8%,64.0%
0.53,0.0%,4.3%,63.8%,46.7%,41.2%
0.97,4.2%,3.1%,68.8%,78.8%,53.3%
1.05,2.0%,2.0%,60.2%,69.5%,46.2%
1.06,3.3%,1.1%,54.3%,72.0%,47.6%
0.67,1.4%,4.2%,70.4%,52.0%,52.4%
1.77,2.0%,0.0%,74.5%,78.9%,69.2%
1.48,8.6%,1.4%,67.1%,80.9%,52.2%
1.36,3.3%,5.0%,48.3%,75.9%,51.6%
0.96,8.0%,2.3%,69.0%,65.0%,51.9%
0.81,5.8%,3.8%,59.6%,67.7%,61.9%
1.38,5.5%,2.7%,60.3%,75.0%,51.7%
2.15,2.3%,0.0%,67.4%,75.9%,78.6%
1.49,14.0%,1.8%,57.9%,78.8%,75.0%
0.82,5.6%,4.2%,72.2%,61.5%,45.0%
0.74,2.1%,0.0%,65.6%,61.9%,51.5%
0.98,4.7%,9.3%,63.6%,66.2%,28.2%
1.35,5.8%,4.9%,56.3%,84.5%,46.7%
0.58,2.1%,8.3%,58.3%,60.7%,35.0%
1.17,6.1%,3.7%,61.0%,78.0%,56.3%
1.83,9.1%,11.4%,59.1%,80.8%,50.0%
3.09,8.3%,0.0%,41.7%,90.0%,78.6%
2.08,8.1%,2.7%,62.2%,73.9%,57.1%
0.82,2.6%,3.8%,60.3%,59.6%,48.4%
1.19,4.0%,2.0%,62.0%,64.5%,52.6%
1.31,8.9%,1.8%,60.7%,79.4%,54.5%
1.09,0.0%,1.3%,65.8%,64.0%,61.5%
1.96,9.1%,0.0%,65.9%,79.3%,66.7%
1.45,15.0%,0.0%,71.7%,76.7%,58.8%
2.66,21.4%,0.0%,69.0%,86.2%,69.2%
1.20,9.1%,5.7%,61.4%,75.9%,52.9%
1.14,12.6%,2.3%,64.4%,76.8%,38.7%
0.93,1.0%,2.9%,65.4%,76.5%,52.8%
1.73,7.8%,2.0%,52.9%,70.4%,70.8%
1.42,6.8%,1.7%,55.9%,72.7%,57.7%
2.33,15.8%,0.0%,71.1%,77.8%,72.7%
0.85,7.4%,4.6%,51.9%,69.6%,53.8%
1.19,5.7%,1.4%,65.7%,65.2%,70.8%
0.64,4.6%,4.6%,66.7%,63.8%,41.4%
1.13,6.0%,2.6%,64.1%,74.7%,57.1%
1.10,6.4%,0.0%,60.6%,66.7%,56.8%
0.93,2.9%,1.5%,61.8%,61.9%,50.0%
1.22,11.3%,1.3%,67.5%,75.9%,46.2%
1.37,3.2%,3.2%,59.7%,75.7%,40.0%
1.45,11.5%,3.8%,59.6%,80.6%,57.1%
1.07,14.7%,0.0%,66.3%,74.6%,62.5%
2.11,13.8%,6.9%,65.5%,84.2%,40.0%
2.06,12.8%,2.6%,53.8%,85.7%,50.0%
1.18,1.3%,1.3%,58.4%,57.8%,56.3%
2.34,13.0%,2.2%,82.6%,86.8%,50.0%
2.09,2.2%,2.2%,63.0%,86.2%,58.8%
0.80,10.3%,3.4%,66.7%,56.9%,55.2%
1.40,14.0%,8.1%,54.7%,72.3%,51.3%
1.21,9.8%,4.5%,63.4%,71.8%,46.3%
1.22,4.8%,3.2%,57.1%,69.4%,77.8%
1.93,4.8%,2.4%,69.0%,69.0%,61.5%
0.69,0.0%,8.8%,59.6%,67.6%,56.5%
1.45,5.0%,0.0%,68.3%,73.2%,57.9%
2.17,7.1%,2.4%,66.7%,78.6%,64.3%
2.80,17.6%,0.0%,70.6%,79.2%,70.0%
1.57,9.7%,3.2%,61.3%,84.2%,58.3%
1.02,13.4%,3.1%,54.6%,71.7%,52.3%
1.57,4.2%,4.2%,54.2%,80.8%,54.5%
0.91,4.5%,3.0%,67.2%,71.1%,68.2%
0.49,2.3%,4.7%,60.5%,53.8%,23.5%
1.57,16.7%,1.9%,75.9%,78.0%,61.5%
1.40,5.3%,3.9%,53.9%,75.6%,62.9%
2.07,10.4%,0.0%,60.4%,89.7%,63.2%
2.09,15.2%,0.0%,71.7%,78.8%,69.2%
1.24,3.5%,2.3%,72.1%,61.3%,62.5%
1.49,3.8%,5.7%,64.2%,76.5%,42.1%
0.74,4.2%,5.3%,67.4%,62.5%,38.7%
1.51,12.5%,2.5%,71.3%,75.4%,60.9%
0.99,12.5%,4.2%,70.8%,68.6%,42.9%
2.57,10.5%,0.0%,65.8%,80.0%,76.9%
1.87,8.9%,4.4%,62.2%,75.0%,70.6%
0.45,6.4%,1.6%,60.0%,60.0%,48.0%
1.96,12.0%,0.0%,72.0%,75.0%,64.3%
1.44,8.6%,6.9%,67.2%,79.5%,42.1%
0.85,1.9%,1.9%,61.0%,56.3%,48.8%
2.24,9.7%,1.6%,61.3%,76.3%,75.0%
0.46,1.9%,1.9%,48.1%,52.0%,40.7%
0.99,4.0%,3.0%,63.6%,58.7%,52.8%
0.67,5.8%,5.8%,57.7%,70.0%,50.0%
1.37,1.4%,0.0%,63.8%,75.0%,56.0%
0.28,2.8%,4.2%,59.2%,61.9%,20.7%
0.81,1.2%,5.9%,56.5%,58.3%,40.5%
0.83,0.0%,2.2%,64.4%,69.0%,43.8%
1.15,4.2%,0.0%,60.6%,76.7%,50.0%
1.22,9.2%,0.0%,75.0%,71.9%,42.1%
0.49,1.9%,5.7%,62.3%,69.7%,35.0%
1.40,4.9%,1.6%,72.1%,79.5%,35.3%
1.00,2.4%,4.0%,60.3%,68.4%,42.0%
0.91,4.3%,2.9%,59.4%,63.4%,42.9%
0.76,3.5%,5.9%,51.8%,63.6%,58.5%
1.24,1.5%,8.8%,69.1%,70.2%,42.9%
1.09,7.5%,5.4%,57.0%,73.6%,52.5%
0.65,10.5%,3.5%,77.2%,72.7%,61.5%
1.04,9.0%,1.5%,52.2%,88.6%,46.9%
0.75,2.2%,0.7%,56.2%,57.1%,41.7%
1.11,2.1%,2.1%,57.9%,64.2%,62.7%
0.73,0.0%,2.0%,66.7%,70.6%,52.9%
0.78,4.5%,3.4%,61.4%,57.4%,50.0%
0.90,7.8%,6.7%,63.3%,66.7%,48.5%
0.56,1.6%,3.2%,49.2%,71.0%,34.4%
0.97,4.3%,2.6%,60.0%,68.1%,54.3%
0.78,2.9%,2.9%,60.3%,53.7%,40.7%
1.30,8.8%,1.8%,57.9%,75.8%,50.0%
1.23,10.9%,1.6%,59.4%,84.2%,50.0%
0.79,8.7%,2.2%,56.5%,57.7%,65.0%
0.50,1.3%,0.0%,64.0%,56.3%,33.3%
1.15,8.1%,2.0%,54.7%,84.0%,61.2%
1.39,9.7%,6.2%,56.6%,73.4%,61.2%
0.78,4.1%,4.1%,57.1%,64.3%,47.6%
0.60,3.0%,1.5%,58.2%,66.7%,35.7%
1.60,7.8%,3.9%,54.9%,92.9%,65.2%
1.10,6.9%,4.0%,48.5%,81.6%,55.8%
1.11,4.9%,2.9%,56.3%,69.0%,53.3%
1.81,9.3%,4.7%,51.2%,72.7%,57.1%
0.90,6.2%,2.5%,75.3%,82.0%,50.0%
2.27,13.2%,2.6%,57.9%,90.9%,56.3%
0.88,2.1%,2.1%,61.9%,58.3%,43.2%
0.32,3.6%,10.7%,55.4%,80.6%,36.0%
1.07,10.3%,4.1%,66.0%,71.9%,51.5%
0.74,8.1%,1.9%,59.4%,72.6%,53.8%
1.50,18.2%,2.3%,64.8%,77.2%,64.5%
0.00,20.0%,20.0%,80.0%,100.0%,0.0%
2.98,10.5%,0.0%,63.2%,86.1%,81.0%
0.85,8.4%,1.2%,65.1%,66.7%,51.7%
0.72,6.8%,2.3%,63.6%,53.6%,37.5%
1.36,7.4%,0.0%,79.6%,72.1%,54.5%
1.22,4.1%,2.7%,59.5%,84.1%,53.3%
0.83,2.6%,2.6%,63.2%,59.2%,54.3%
0.69,0.0%,1.9%,50.0%,46.2%,53.8%
1.04,4.5%,3.0%,66.7%,68.2%,45.5%
0.59,1.4%,5.7%,67.1%,61.7%,47.8%
1.30,7.8%,0.0%,70.1%,68.5%,47.8%
1.72,10.2%,0.0%,71.4%,68.6%,57.1%
0.80,2.2%,2.2%,62.4%,48.3%,40.0%
1.13,0.0%,1.8%,63.3%,68.1%,47.5%
1.02,3.8%,6.3%,52.5%,71.4%,42.1%
0.83,1.2%,6.0%,48.8%,65.9%,48.8%
1.39,7.1%,3.6%,60.7%,67.6%,63.6%
1.14,3.0%,6.1%,47.0%,64.5%,57.1%
1.53,9.2%,4.6%,61.5%,77.5%,60.0%
1.31,1.4%,4.1%,50.7%,67.6%,58.3%
0.78,9.2%,9.2%,56.6%,65.1%,45.5%
1.38,2.0%,2.0%,51.0%,76.9%,52.0%
1.00,5.2%,4.3%,61.2%,76.1%,44.4%
1.53,5.6%,3.7%,51.9%,75.0%,61.5%
0.89,0.9%,9.4%,55.7%,61.0%,42.6%
0.77,2.0%,3.9%,43.1%,72.7%,37.9%
1.13,23.9%,1.4%,66.2%,89.4%,70.8%
1.54,15.1%,5.7%,67.9%,86.1%,47.1%
1.25,9.9%,3.3%,70.2%,85.9%,52.8%
1.14,18.1%,3.2%,67.0%,85.7%,54.8%
0.71,9.5%,3.2%,74.7%,73.2%,41.7%
0.69,2.8%,3.8%,52.8%,75.0%,52.0%
1.24,13.1%,0.0%,62.3%,76.3%,52.2%
1.22,9.1%,2.0%,57.6%,66.7%,61.9%
0.88,5.6%,4.4%,68.9%,67.7%,53.6%
1.98,19.0%,7.1%,59.5%,92.0%,52.9%
0.80,7.1%,1.4%,54.3%,63.2%,50.0%
0.33,8.2%,8.2%,59.0%,52.8%,40.0%
2.17,21.4%,4.8%,64.3%,92.6%,53.3%
2.94,20.6%,2.9%,52.9%,88.9%,75.0%
2.37,16.3%,4.1%,53.1%,88.5%,73.9%
1.36,9.4%,1.9%,67.9%,66.7%,52.9%
1.10,8.0%,3.4%,63.6%,75.0%,50.0%
1.86,2.2%,2.2%,58.7%,74.1%,57.9%
1.87,15.4%,3.8%,55.8%,86.2%,65.2%
2.72,13.9%,2.8%,61.1%,95.5%,57.1%
0.71,15.1%,6.8%,56.2%,65.9%,50.0%
2.32,22.0%,2.4%,73.2%,83.3%,63.6%
0.73,4.3%,10.1%,62.3%,65.1%,38.5%
1.05,3.1%,3.1%,58.3%,66.1%,52.5%
2.86,5.7%,2.9%,54.3%,89.5%,68.8%
2.01,8.5%,0.0%,74.5%,82.9%,66.7%
0.92,5.7%,5.7%,67.9%,63.9%,47.1%
0.85,14.5%,1.3%,67.1%,62.7%,48.0%
0.47,4.8%,7.1%,57.1%,62.5%,33.3%
0.57,3.2%,4.8%,58.1%,58.3%,38.5%
1.43,10.2%,5.1%,69.5%,85.4%,55.6%
0.73,2.3%,3.5%,67.4%,69.0%,46.4%
1.15,6.9%,4.2%,63.9%,69.6%,46.2%
1.08,8.3%,2.8%,60.2%,73.8%,46.5%
1.61,11.6%,0.0%,62.3%,74.4%,57.7%
1.55,9.4%,5.7%,67.9%,77.8%,64.7%
0.70,5.6%,2.8%,52.1%,73.0%,52.9%
1.10,4.2%,3.1%,55.2%,67.9%,62.8%
1.73,9.8%,2.0%,62.7%,87.5%,57.9%
0.86,1.5%,3.0%,56.1%,73.0%,48.3%
1.53,5.8%,2.3%,55.8%,83.3%,63.2%
0.90,7.1%,3.0%,45.5%,73.3%,48.1%
0.50,7.3%,1.8%,60.0%,63.6%,31.8%
1.61,1.8%,1.8%,75.4%,72.1%,85.7%
0.95,10.2%,3.1%,63.3%,74.2%,38.9%
0.51,2.0%,10.2%,53.1%,57.7%,34.8%
0.89,6.2%,2.7%,46.0%,75.0%,63.9%
1.00,10.9%,4.5%,50.0%,78.2%,56.4%
1.19,8.6%,7.5%,51.6%,85.4%,37.8%
0.89,4.3%,4.3%,62.0%,70.2%,45.7%
2.10,9.1%,1.8%,65.5%,94.4%,63.2%
1.47,2.0%,3.9%,52.9%,77.8%,58.3%
0.91,5.4%,0.9%,61.6%,65.2%,41.9%
0.38,0.0%,2.6%,65.8%,68.0%,23.1%
1.26,11.5%,7.7%,53.8%,81.0%,50.0%
0.57,0.0%,2.6%,55.1%,55.8%,40.0%
1.03,0.0%,1.2%,62.2%,68.6%,51.6%
1.48,7.1%,3.6%,53.6%,86.7%,46.2%
1.49,0.0%,5.0%,48.3%,65.5%,54.8%
1.06,3.2%,6.4%,55.2%,63.8%,53.6%
0.43,5.1%,10.3%,48.7%,42.1%,20.0%
0.26,12.3%,10.5%,49.1%,67.9%,27.6%
0.47,0.0%,10.7%,35.7%,60.0%,38.9%
0.62,5.9%,5.9%,50.0%,64.7%,41.2%
0.96,6.9%,3.0%,68.3%,69.6%,34.4%
0.77,6.7%,0.0%,74.7%,53.6%,36.8%
2.27,7.0%,0.0%,72.1%,90.3%,66.7%
1.92,0.0%,5.1%,64.1%,76.0%,57.1%
1.36,11.9%,5.1%,55.9%,81.8%,46.2%
3.12,16.2%,2.7%,75.7%,82.1%,66.7%
0.78,5.0%,5.0%,58.3%,68.6%,52.0%
0.76,11.2%,8.4%,44.9%,75.0%,33.9%
0.99,10.5%,5.8%,46.5%,80.0%,47.8%
1.29,5.6%,0.0%,77.8%,81.0%,66.7%
2.00,15.7%,0.0%,56.9%,82.8%,68.2%
3.70,18.9%,0.0%,70.3%,92.3%,72.7%
0.24,2.3%,7.0%,51.2%,68.2%,47.6%
1.88,14.6%,4.2%,64.6%,90.3%,41.2%
0.62,5.4%,0.0%,75.0%,54.8%,35.7%
1.43,6.1%,4.5%,60.6%,67.5%,73.1%
1.04,1.1%,1.1%,61.7%,60.3%,52.8%
0.76,0.8%,0.8%,65.8%,64.6%,51.2%
1.05,7.1%,1.2%,68.2%,74.1%,55.6%
1.10,4.6%,2.8%,73.4%,67.5%,55.2%
0.50,1.1%,3.4%,55.2%,66.7%,46.2%
0.38,1.4%,8.7%,43.5%,50.0%,35.9%
0.89,4.9%,11.0%,46.3%,68.4%,45.5%
0.51,4.8%,7.2%,62.7%,71.2%,22.6%
1.11,6.0%,3.0%,58.0%,69.0%,52.4%
0.43,4.2%,4.2%,61.1%,72.7%,42.9%
0.64,4.2%,4.2%,54.2%,69.2%,40.9%
0.99,7.4%,8.6%,51.9%,69.0%,56.4%
4.28,18.9%,0.0%,43.2%,93.8%,81.0%
0.36,0.0%,1.3%,58.7%,54.5%,48.4%
1.03,2.2%,2.7%,63.0%,66.4%,51.5%
0.88,1.5%,7.7%,60.0%,66.7%,42.3%
0.88,2.0%,1.0%,68.6%,67.1%,43.8%
0.95,5.1%,1.0%,69.4%,61.8%,70.0%
1.11,0.0%,1.1%,61.8%,65.5%,35.3%
2.12,6.3%,2.1%,52.1%,88.0%,69.6%
0.50,7.0%,7.0%,52.6%,63.3%,44.4%
0.51,2.8%,1.4%,65.3%,59.6%,40.0%
0.50,4.3%,4.3%,61.7%,62.1%,44.4%
1.00,2.2%,1.1%,48.9%,64.4%,59.6%
0.96,4.3%,0.0%,64.1%,66.1%,57.6%
1.00,0.0%,0.0%,48.5%,56.3%,55.9%
1.09,12.7%,1.0%,62.7%,65.6%,42.1%
1.19,5.8%,2.9%,62.3%,72.1%,61.5%
3.61,6.1%,0.0%,54.5%,83.3%,86.7%
0.83,1.3%,3.9%,61.8%,57.4%,37.9%
0.95,1.9%,6.7%,59.6%,74.2%,35.7%
0.64,4.5%,4.5%,61.2%,56.1%,50.0%
0.58,6.7%,2.7%,62.7%,53.2%,35.7%
0.87,5.3%,5.3%,63.2%,68.3%,48.6%
0.77,7.6%,3.4%,48.7%,67.2%,41.0%
1.75,8.5%,4.3%,57.4%,77.8%,60.0%
0.57,3.3%,2.2%,55.6%,64.0%,47.5%
1.80,3.8%,3.8%,63.5%,78.8%,68.4%
1.14,3.2%,4.3%,55.9%,71.2%,58.5%
1.49,10.4%,3.9%,51.9%,82.5%,67.6%
0.65,4.7%,2.8%,59.8%,60.9%,48.8%
1.44,5.1%,3.8%,59.5%,83.0%,53.1%
0.66,3.0%,5.0%,62.0%,83.9%,39.5%
1.54,6.8%,1.7%,61.0%,75.0%,65.2%
1.52,8.2%,0.0%,63.3%,67.7%,61.1%
1.26,22.6%,1.6%,61.3%,76.3%,45.8%
1.06,9.2%,5.7%,63.2%,76.4%,46.9%
2.27,2.2%,6.7%,53.3%,79.2%,71.4%
0.48,1.5%,8.8%,54.4%,64.9%,35.5%
1.06,13.8%,2.1%,62.8%,76.3%,51.4%
1.19,7.0%,0.0%,54.4%,77.4%,65.4%
1.26,6.9%,4.3%,46.6%,81.5%,64.5%
0.50,5.9%,5.9%,51.0%,53.8%,48.0%
1.08,7.3%,2.7%,65.5%,69.4%,55.3%
1.42,16.4%,0.0%,63.6%,68.6%,65.0%
1.17,4.8%,3.6%,63.1%,73.6%,58.1%
1.10,9.8%,5.9%,68.6%,77.1%,43.8%
0.70,2.2%,4.4%,54.4%,59.2%,46.3%
1.08,8.3%,1.0%,52.1%,86.0%,63.0%
1.02,15.3%,2.0%,66.3%,76.9%,42.4%
2.79,15.4%,2.6%,69.2%,81.5%,83.3%
1.57,0.0%,6.0%,40.0%,75.0%,50.0%
2.23,22.4%,0.0%,73.5%,75.0%,92.3%
1.37,0.0%,5.9%,63.2%,65.1%,56.0%
1.13,9.1%,0.0%,53.2%,78.0%,55.6%
1.57,10.9%,0.0%,54.5%,83.3%,56.0%
1.41,11.4%,1.4%,50.0%,80.0%,60.0%
1.41,15.2%,0.0%,59.1%,74.4%,74.1%
1.21,15.7%,4.3%,61.4%,72.1%,51.9%
1.27,13.0%,7.2%,68.1%,76.6%,40.9%
0.69,8.9%,1.8%,58.9%,51.5%,56.5%
0.86,5.6%,5.6%,51.7%,69.6%,58.1%
0.57,0.0%,5.5%,56.0%,56.9%,40.0%
0.99,6.3%,3.8%,59.7%,73.7%,42.2%
1.35,17.5%,3.2%,65.1%,73.2%,54.5%
1.31,11.0%,1.2%,56.1%,76.1%,72.2%
1.20,10.3%,2.9%,58.8%,72.5%,50.0%
0.97,3.1%,1.0%,64.9%,66.7%,52.9%
1.59,15.4%,1.9%,69.2%,88.9%,43.8%
1.27,4.9%,0.0%,67.2%,65.9%,55.0%
1.24,0.0%,3.2%,59.7%,70.3%,48.0%
1.70,8.8%,0.0%,63.2%,83.3%,57.1%
0.91,2.7%,0.0%,74.0%,59.3%,63.2%
2.14,4.2%,2.1%,60.4%,89.7%,73.7%
1.45,7.5%,3.0%,61.2%,75.6%,57.7%
1.27,5.7%,1.4%,55.7%,74.4%,54.8%
1.70,13.5%,3.8%,65.4%,82.4%,66.7%
0.88,9.0%,3.8%,74.4%,63.8%,40.0%
1.27,1.6%,0.0%,73.0%,67.4%,52.9%
1.67,9.4%,1.9%,67.9%,75.0%,70.6%
1.65,3.8%,1.9%,42.3%,72.7%,66.7%
1.20,7.5%,3.8%,49.1%,76.9%,40.7%
0.67,7.1%,0.0%,60.7%,58.8%,54.5%
1.90,14.9%,2.1%,68.1%,87.5%,60.0%
0.67,6.1%,3.0%,58.6%,60.3%,43.9%
1.57,15.3%,3.4%,61.0%,80.6%,52.2%
1.18,4.3%,1.4%,60.9%,73.8%,66.7%
0.91,6.1%,2.4%,59.8%,83.7%,48.5%
1.44,2.0%,4.0%,62.0%,64.5%,63.2%
1.13,11.3%,2.8%,69.0%,79.6%,50.0%
1.28,11.0%,6.1%,63.4%,76.9%,53.3%
0.78,6.3%,0.0%,57.1%,50.0%,40.7%
1.65,7.0%,1.8%,59.6%,76.5%,69.6%
1.18,2.7%,2.7%,57.5%,61.9%,74.2%
0.60,4.3%,4.3%,69.6%,43.8%,42.9%
1.00,5.0%,5.0%,63.0%,81.0%,51.4%
3.37,19.5%,0.0%,48.8%,80.0%,95.2%
0.61,4.1%,10.2%,49.0%,66.7%,40.0%
1.50,2.0%,8.0%,50.0%,68.0%,60.0%
0.73,0.0%,2.9%,65.7%,65.2%,33.3%
0.72,3.6%,3.6%,55.4%,83.9%,44.0%
0.89,5.5%,13.2%,44.0%,67.5%,37.3%
0.73,14.1%,1.3%,51.3%,80.0%,57.9%
0.60,10.0%,5.0%,63.7%,58.8%,41.4%
0.63,1.2%,8.2%,51.8%,52.3%,22.0%
0.47,3.2%,6.5%,43.5%,55.6%,31.4%
0.69,4.4%,7.4%,52.9%,72.2%,25.0%
0.82,4.8%,2.9%,53.8%,64.3%,54.2%
1.53,3.2%,0.0%,63.5%,77.5%,69.6%
1.02,10.4%,0.0%,67.2%,75.6%,50.0%
1.42,5.6%,3.7%,57.4%,74.2%,56.5%
0.40,3.2%,6.5%,62.9%,48.7%,47.8%
