DR,A%,DF%,1stIn,1st%,2nd%
1.48,7.5%,5.7%,64.2%,76.5%,63.2%
0.64,5.3%,1.3%,69.3%,63.5%,56.5%
1.02,3.8%,1.9%,68.9%,72.6%,48.5%
1.19,7.6%,1.5%,72.7%,72.9%,50.0%
0.96,0.0%,2.0%,72.0%,63.9%,60.7%
0.73,4.8%,1.6%,66.1%,68.3%,66.7%
0.58,0.0%,0.0%,74.2%,56.5%,37.5%
1.35,3.2%,0.0%,71.4%,82.2%,44.4%
1.56,4.7%,1.6%,64.1%,82.9%,65.2%
1.12,2.4%,1.2%,72.0%,61.0%,56.5%
1.62,2.0%,2.0%,76.0%,76.3%,66.7%
1.32,4.9%,2.4%,76.8%,68.3%,63.2%
0.48,3.4%,3.4%,64.4%,57.1%,64.5%
1.26,4.0%,3.0%,69.0%,72.5%,67.7%
1.03,6.5%,0.0%,76.1%,80.0%,77.3%
1.01,3.7%,0.9%,69.4%,78.7%,54.5%
0.62,0.0%,1.5%,72.7%,68.8%,33.3%
1.27,0.0%,0.0%,67.6%,60.9%,72.7%
4.17,5.0%,0.0%,67.5%,88.9%,92.3%
2.42,5.3%,0.0%,78.9%,80.0%,62.5%
0.52,1.9%,11.3%,47.2%,56.0%,35.7%
0.83,4.8%,0.7%,63.4%,62.0%,49.1%
1.17,6.9%,2.3%,69.0%,76.7%,48.1%
0.48,0.0%,0.0%,66.0%,48.5%,35.3%
1.19,0.0%,0.0%,76.6%,72.0%,56.0%
1.72,3.9%,5.9%,66.7%,82.4%,70.6%
1.01,7.9%,1.3%,69.7%,75.5%,47.8%
0.76,3.6%,0.0%,58.2%,40.6%,52.2%
1.41,5.2%,1.3%,74.0%,73.7%,50.0%
0.99,1.8%,0.0%,71.1%,65.4%,48.5%
0.78,1.3%,0.0%,74.7%,52.5%,55.0%
1.03,3.5%,0.0%,65.9%,69.6%,72.4%
1.29,2.5%,2.5%,70.4%,68.4%,54.2%
0.72,0.0%,3.1%,63.1%,63.4%,41.7%
1.25,3.5%,1.8%,71.9%,70.7%,50.0%
1.13,3.6%,3.6%,60.7%,76.5%,54.5%
0.53,5.3%,1.3%,59.2%,68.9%,58.1%
1.02,0.9%,0.9%,70.7%,67.1%,58.8%
1.29,7.0%,2.3%,70.9%,75.4%,72.0%
1.64,3.7%,1.9%,72.2%,74.4%,60.0%
1.24,0.0%,3.0%,72.7%,72.9%,33.3%
1.24,3.3%,3.3%,62.2%,67.9%,55.9%
0.50,1.3%,1.3%,69.6%,56.4%,41.7%
0.75,0.0%,0.0%,64.7%,69.7%,50.0%
1.31,3.3%,1.6%,65.6%,72.5%,57.1%
0.79,4.5%,0.0%,69.7%,65.2%,50.0%
1.57,7.3%,0.0%,72.7%,80.0%,46.7%
0.61,1.2%,0.0%,67.1%,52.6%,46.4%
1.25,4.2%,4.2%,59.4%,73.7%,43.6%
0.53,10.9%,7.3%,67.3%,70.3%,38.9%
0.93,1.6%,1.6%,74.8%,62.1%,56.3%
0.77,6.0%,4.8%,67.9%,84.2%,55.6%
1.47,5.2%,1.7%,65.5%,73.7%,65.0%
1.23,4.6%,1.1%,65.5%,73.7%,56.7%
0.71,2.0%,2.0%,47.1%,62.5%,55.6%
0.90,4.6%,1.8%,68.8%,66.7%,52.9%
1.39,4.8%,0.0%,71.4%,73.3%,72.2%
0.93,10.8%,0.0%,67.5%,67.9%,55.6%
1.45,3.5%,1.2%,60.0%,78.4%,67.6%
0.83,3.6%,0.7%,66.4%,64.5%,42.6%
0.62,4.9%,2.4%,70.7%,69.0%,50.0%
0.91,4.5%,0.0%,80.7%,59.2%,64.7%
0.77,0.0%,1.8%,76.4%,59.5%,69.2%
1.02,3.0%,3.0%,74.0%,62.2%,53.8%
0.89,1.4%,3.6%,73.6%,63.1%,45.9%
0.64,5.9%,5.9%,73.5%,68.0%,11.1%
1.25,6.8%,2.7%,61.6%,80.0%,60.7%
1.04,8.2%,4.1%,67.0%,81.5%,43.8%
1.69,5.6%,0.0%,74.1%,80.0%,57.1%
0.66,7.1%,4.3%,62.9%,75.0%,50.0%
1.04,3.8%,1.3%,57.0%,71.1%,50.0%
1.18,4.2%,2.1%,66.7%,70.3%,68.8%
1.05,6.5%,2.6%,62.3%,72.9%,48.3%
0.78,7.3%,4.9%,82.9%,58.8%,28.6%
1.37,1.7%,1.7%,65.5%,60.5%,80.0%
