DR,A%,DF%,1stIn,1st%,2nd%
1.19,5.4%,3.6%,64.9%,83.3%,51.3%
1.48,6.7%,2.5%,58.8%,80.0%,65.3%
0.97,8.7%,4.3%,60.9%,71.4%,55.6%
1.20,5.8%,4.7%,62.8%,55.6%,59.4%
0.69,5.3%,2.6%,59.2%,68.9%,51.6%
0.76,2.4%,6.0%,50.0%,59.5%,50.0%
0.60,0.0%,8.5%,55.9%,57.6%,42.3%
0.90,0.0%,4.2%,62.5%,75.0%,44.4%
1.41,0.0%,1.2%,56.1%,71.7%,63.9%
1.56,9.7%,3.2%,65.6%,88.5%,56.3%
0.76,4.6%,4.6%,56.9%,67.6%,64.3%
1.60,7.1%,1.4%,60.0%,81.0%,71.4%
1.18,7.2%,1.4%,62.3%,81.4%,46.2%
1.03,11.6%,2.1%,62.1%,64.4%,55.6%
1.02,3.5%,2.4%,64.7%,76.4%,40.0%
1.13,14.0%,2.8%,61.7%,71.2%,70.7%
0.86,4.0%,2.0%,64.4%,53.1%,43.4%
0.48,0.0%,0.0%,66.2%,55.8%,40.9%
0.81,0.0%,1.5%,67.7%,65.9%,57.1%
1.32,1.0%,3.9%,62.7%,67.2%,71.1%
1.28,11.8%,0.9%,74.5%,69.5%,67.9%
0.94,4.1%,2.0%,67.3%,57.6%,43.8%
0.47,1.9%,3.7%,55.6%,50.0%,33.3%
1.13,0.0%,1.9%,63.0%,67.6%,55.0%
1.08,1.1%,0.0%,63.2%,61.7%,45.7%
2.70,5.1%,2.6%,79.5%,90.3%,50.0%
1.05,2.4%,2.4%,57.1%,65.3%,55.6%
0.89,0.0%,3.4%,64.8%,59.6%,58.1%
0.79,7.8%,2.9%,55.3%,71.9%,43.5%
0.98,3.3%,1.1%,62.2%,71.4%,44.1%
0.86,7.3%,2.4%,63.4%,75.6%,48.9%
1.06,7.1%,4.0%,63.6%,65.1%,58.3%
0.78,6.0%,4.6%,62.9%,65.3%,46.4%
1.77,4.9%,4.9%,56.1%,73.9%,72.2%
3.79,8.1%,2.7%,56.8%,100.0%,68.8%
1.25,18.4%,1.3%,64.5%,83.7%,51.9%
1.06,6.3%,7.6%,62.0%,77.6%,43.3%
1.24,9.0%,1.3%,61.5%,75.0%,50.0%
0.68,5.6%,1.4%,63.4%,75.6%,46.2%
0.56,0.0%,0.0%,60.4%,55.2%,68.4%
1.15,6.5%,2.8%,52.3%,76.8%,51.0%
1.27,5.7%,1.4%,60.0%,76.2%,42.9%
1.19,7.4%,3.7%,55.6%,83.3%,62.5%
0.97,3.7%,1.8%,58.7%,65.6%,51.1%
1.13,4.2%,3.2%,58.9%,83.9%,53.8%
1.13,4.2%,1.4%,50.7%,75.0%,48.6%
1.45,12.9%,2.9%,67.1%,76.6%,60.9%
