DR,A%,DF%,1stIn,1st%,2nd%
0.53,4.3%,6.5%,34.8%,50.0%,36.7%
0.59,1.1%,5.4%,57.6%,62.3%,33.3%
0.99,11.4%,5.3%,59.8%,79.7%,47.2%
1.62,5.1%,5.1%,65.8%,75.0%,63.0%
0.74,0.0%,6.3%,49.2%,67.7%,40.6%
1.08,11.1%,3.7%,52.8%,68.4%,49.0%
1.39,7.8%,1.6%,48.4%,74.2%,63.6%
0.98,1.8%,8.8%,51.3%,62.1%,49.1%
0.98,4.9%,5.9%,52.0%,67.9%,46.9%
2.67,8.6%,2.9%,60.0%,85.7%,71.4%
0.86,5.8%,8.7%,58.0%,65.0%,41.4%
0.86,0.0%,5.6%,49.3%,57.1%,55.6%
1.36,3.1%,9.4%,54.7%,74.3%,48.3%
1.21,5.6%,2.8%,55.6%,70.0%,53.1%
4.35,9.4%,0.0%,43.8%,100.0%,77.8%
2.08,14.6%,2.4%,41.5%,94.1%,58.3%
0.95,0.0%,2.3%,36.4%,84.4%,50.0%
0.88,1.1%,5.5%,47.3%,60.5%,43.8%
1.34,8.8%,2.9%,63.2%,65.1%,64.0%
0.65,6.8%,8.5%,50.8%,60.0%,44.8%
1.88,10.0%,5.0%,65.0%,80.8%,42.9%
1.34,5.3%,0.0%,56.1%,87.5%,64.0%
1.35,1.8%,7.3%,61.8%,73.5%,47.6%
0.83,1.2%,3.6%,59.0%,69.4%,26.5%
1.11,3.2%,2.2%,54.8%,72.5%,52.4%
1.73,11.8%,5.9%,58.8%,73.3%,66.7%
0.82,18.5%,7.4%,57.4%,77.4%,30.4%
1.47,13.1%,6.6%,50.8%,80.6%,70.0%
0.58,18.4%,1.3%,56.6%,81.4%,51.5%
0.98,13.0%,5.6%,70.4%,76.3%,56.3%
1.62,28.1%,0.0%,68.8%,77.3%,80.0%
1.86,15.0%,5.0%,66.7%,90.0%,70.0%
1.91,24.1%,5.6%,64.8%,82.9%,63.2%
0.74,15.3%,12.9%,58.8%,80.0%,37.1%
1.30,16.3%,11.6%,46.5%,80.0%,47.8%
0.54,5.9%,13.7%,47.1%,62.5%,22.2%
1.23,8.2%,8.2%,50.7%,75.7%,55.6%
0.81,6.2%,7.7%,53.8%,82.9%,40.0%
0.72,2.7%,6.8%,50.7%,67.6%,44.4%
1.00,9.1%,6.1%,50.0%,69.7%,42.4%
2.09,14.6%,4.2%,62.5%,90.0%,61.1%
