DR,A%,DF%,1stIn,1st%,2nd%
0.94,4.1%,5.2%,49.5%,70.8%,46.9%
1.16,15.6%,5.6%,63.3%,82.5%,45.5%
0.64,12.9%,6.9%,59.5%,76.8%,31.9%
1.32,3.5%,3.5%,59.1%,69.1%,51.1%
1.23,8.5%,6.4%,58.5%,78.2%,43.6%
0.65,11.6%,4.7%,52.3%,71.1%,53.7%
1.51,6.9%,0.0%,55.2%,81.3%,61.5%
1.28,11.3%,6.5%,40.3%,76.0%,43.2%
1.53,5.6%,1.9%,57.4%,74.2%,60.9%
1.20,6.3%,1.6%,54.7%,65.7%,41.4%
0.95,6.9%,1.5%,60.8%,69.6%,52.9%
0.36,5.7%,8.6%,48.6%,52.9%,16.7%
1.75,13.6%,1.7%,50.8%,73.3%,72.4%
0.88,14.1%,4.0%,50.5%,76.0%,49.0%
0.64,9.7%,4.2%,58.3%,73.8%,40.0%
0.73,14.5%,2.6%,56.6%,72.1%,36.4%
1.01,24.4%,3.3%,60.0%,83.3%,58.3%
0.85,0.0%,4.5%,48.5%,56.3%,35.3%
1.41,5.2%,3.4%,46.6%,77.8%,61.3%
0.52,8.5%,3.4%,57.6%,67.6%,36.0%
1.57,0.0%,9.7%,51.6%,84.4%,70.0%
0.58,9.5%,3.2%,54.0%,55.9%,48.3%
2.76,12.7%,0.0%,47.3%,84.6%,75.9%
1.87,12.8%,4.3%,51.1%,83.3%,69.6%
0.86,6.8%,2.7%,46.6%,70.6%,53.8%
2.04,24.4%,0.0%,66.7%,76.7%,66.7%
1.17,9.8%,6.1%,62.2%,78.4%,41.9%
0.61,5.3%,1.8%,54.4%,71.0%,53.8%
1.01,16.2%,4.3%,64.1%,78.7%,45.2%
1.71,23.5%,0.0%,67.6%,89.1%,68.2%
1.47,35.2%,3.7%,51.9%,89.3%,57.7%
1.57,21.1%,4.2%,67.6%,85.4%,43.5%
1.38,17.7%,3.2%,66.1%,90.2%,57.1%
1.58,15.8%,1.8%,78.9%,82.2%,33.3%
2.74,35.4%,0.0%,70.8%,88.2%,78.6%
1.91,14.9%,4.1%,54.1%,82.5%,70.6%
1.72,17.0%,0.0%,58.5%,90.3%,59.1%
1.07,13.2%,1.1%,58.2%,69.8%,63.2%
0.73,7.6%,6.1%,37.9%,56.0%,48.8%
0.65,9.1%,2.3%,58.0%,66.7%,43.2%
0.84,1.6%,2.4%,52.8%,59.1%,44.1%
0.38,2.3%,2.3%,54.5%,56.3%,37.5%
1.07,13.8%,1.1%,56.4%,71.7%,53.7%
0.33,3.8%,5.7%,47.2%,76.0%,39.3%
1.16,4.6%,4.6%,62.1%,79.6%,45.5%
0.84,7.4%,3.2%,52.1%,73.5%,42.2%
1.26,6.8%,3.4%,51.1%,73.3%,53.5%
1.51,14.0%,3.5%,54.4%,77.4%,50.0%
0.66,13.9%,4.2%,61.1%,72.7%,35.7%
0.84,17.3%,1.9%,58.7%,75.4%,53.5%
1.29,19.4%,3.2%,59.7%,86.5%,56.0%
