DR,A%,DF%,1stIn,1st%,2nd%
0.87,0.0%,7.5%,64.2%,53.5%,20.8%
0.99,12.3%,6.1%,56.1%,81.3%,44.0%
0.71,0.0%,7.4%,67.6%,56.5%,22.7%
0.89,0.0%,2.5%,70.0%,55.4%,45.8%
0.45,7.4%,1.9%,73.1%,70.9%,55.2%
1.08,1.2%,1.2%,78.6%,62.1%,61.1%
1.39,4.8%,2.4%,74.7%,56.5%,52.4%
0.50,4.8%,2.4%,66.7%,39.3%,35.7%
1.09,0.0%,2.8%,70.8%,65.3%,51.6%
1.21,1.4%,1.4%,69.4%,72.0%,68.2%
0.91,0.0%,4.9%,67.1%,49.1%,33.3%
1.41,1.7%,3.4%,74.1%,67.4%,53.3%
1.08,5.6%,3.7%,71.3%,59.7%,51.6%
1.45,2.0%,4.0%,86.0%,72.1%,14.3%
1.06,1.2%,3.5%,73.3%,61.9%,56.5%
0.93,5.6%,5.6%,59.2%,83.3%,34.5%
1.19,9.0%,11.0%,58.0%,65.5%,50.0%
1.15,5.7%,1.9%,77.4%,51.2%,58.3%
1.51,2.0%,2.0%,80.0%,77.5%,40.0%
1.38,0.0%,4.6%,75.4%,69.4%,31.3%
1.14,3.4%,3.4%,77.0%,61.2%,45.0%
1.26,2.7%,4.1%,70.3%,67.3%,68.2%
0.47,0.0%,9.8%,78.0%,53.1%,44.4%
1.21,0.0%,6.3%,65.6%,64.3%,50.0%
1.06,1.4%,2.8%,68.1%,65.3%,60.9%
0.84,8.4%,5.3%,59.5%,64.1%,43.4%
1.59,6.6%,4.9%,70.5%,76.7%,55.6%
1.82,7.1%,2.4%,57.1%,87.5%,61.1%
0.77,3.1%,1.0%,70.4%,68.1%,41.4%
1.40,12.2%,2.4%,65.9%,70.4%,67.9%
1.01,2.4%,1.2%,72.6%,60.7%,65.2%
1.85,10.4%,4.2%,62.5%,83.3%,44.4%
0.61,2.2%,4.4%,55.6%,32.0%,45.0%
0.62,1.8%,3.5%,63.2%,44.4%,57.1%
1.39,7.0%,1.8%,70.2%,62.5%,64.7%
0.86,0.0%,5.6%,57.7%,53.7%,40.0%
1.43,3.4%,1.7%,76.3%,66.7%,64.3%
1.00,0.9%,4.4%,71.7%,61.7%,46.9%
1.00,3.9%,5.2%,64.9%,54.0%,51.9%
0.67,1.0%,1.0%,63.4%,62.5%,51.4%
1.02,2.3%,3.5%,68.6%,57.6%,63.0%
1.80,0.0%,2.0%,70.6%,66.7%,66.7%
1.37,12.7%,4.8%,55.6%,65.7%,75.0%
0.85,0.0%,5.3%,62.1%,57.6%,36.1%
0.84,8.1%,2.7%,69.4%,54.5%,47.1%
1.05,1.9%,4.8%,74.3%,64.1%,63.0%
1.68,2.3%,6.8%,70.5%,74.2%,53.8%
0.60,2.4%,14.6%,68.3%,57.1%,30.8%
0.78,1.8%,5.4%,64.7%,54.6%,45.8%
0.78,2.5%,5.0%,67.5%,59.3%,38.5%
0.63,12.0%,4.0%,62.0%,74.2%,52.6%
0.56,0.0%,5.3%,70.2%,47.5%,23.5%
0.87,0.0%,1.3%,68.8%,54.5%,48.0%
0.90,0.0%,7.5%,61.2%,58.5%,69.2%
1.44,12.1%,1.5%,60.6%,72.5%,57.7%
1.73,10.5%,2.6%,81.6%,71.0%,71.4%
1.90,6.5%,0.0%,80.6%,80.0%,66.7%
1.22,12.2%,1.0%,68.4%,67.2%,58.1%
1.27,0.0%,5.3%,73.3%,69.1%,40.0%
2.05,0.0%,2.6%,66.7%,73.1%,69.2%
1.09,1.0%,4.2%,70.8%,55.9%,50.0%
1.39,1.5%,7.7%,64.6%,69.0%,56.5%
1.71,10.0%,10.0%,48.0%,87.5%,57.7%
0.95,0.6%,2.4%,72.0%,63.6%,44.7%
0.90,2.6%,3.5%,60.0%,62.3%,37.0%
0.82,8.2%,1.6%,63.9%,59.0%,63.6%
1.22,4.2%,4.2%,64.8%,76.1%,44.0%
0.51,3.6%,3.6%,66.1%,43.2%,26.3%
0.80,0.0%,0.0%,61.7%,74.0%,48.4%
0.61,0.0%,2.8%,62.5%,60.0%,37.0%
0.86,0.8%,1.6%,71.0%,63.6%,50.0%
1.17,5.4%,1.8%,76.8%,69.8%,53.8%
1.10,0.0%,4.9%,70.9%,68.5%,46.7%
1.20,0.0%,3.9%,71.1%,59.3%,63.6%
0.55,0.0%,0.0%,76.8%,46.5%,61.5%
1.45,1.3%,0.0%,81.8%,76.2%,50.0%
1.10,0.0%,0.0%,78.9%,64.0%,50.0%
1.27,1.7%,1.7%,69.5%,65.9%,44.4%
1.10,0.0%,1.3%,79.2%,65.6%,50.0%
1.22,0.0%,2.5%,72.0%,55.3%,51.5%
1.41,1.9%,0.0%,81.5%,54.5%,100.0%
1.13,0.0%,1.5%,76.1%,60.8%,62.5%
1.08,0.9%,1.8%,83.3%,60.0%,52.6%
1.09,1.0%,1.0%,75.3%,65.8%,33.3%
0.84,0.0%,3.2%,59.7%,67.6%,48.0%
1.02,0.0%,2.5%,59.5%,63.8%,40.6%
5.29,0.0%,0.0%,44.4%,100.0%,80.0%
1.20,0.0%,3.9%,61.0%,70.2%,46.7%
2.08,2.8%,2.8%,61.1%,72.7%,50.0%
0.81,1.1%,1.1%,61.1%,60.3%,40.5%
1.07,1.1%,1.1%,69.7%,71.0%,40.7%
1.08,2.3%,1.2%,67.4%,63.8%,60.7%
0.73,0.0%,6.0%,64.3%,53.7%,43.3%
1.27,6.4%,5.3%,63.8%,76.7%,55.9%
0.70,2.3%,2.3%,67.4%,55.2%,64.3%
0.84,10.3%,8.6%,58.6%,55.9%,41.7%
1.16,2.7%,4.1%,68.9%,70.6%,43.5%
0.88,4.9%,0.0%,64.6%,71.7%,44.8%
0.97,0.0%,4.5%,75.5%,65.1%,40.7%
1.16,2.8%,4.2%,73.6%,71.7%,42.1%
0.79,0.0%,3.0%,73.1%,65.3%,16.7%
1.22,4.2%,1.4%,75.0%,63.0%,50.0%
1.25,0.0%,6.6%,69.7%,66.0%,52.2%
0.62,3.3%,5.4%,62.0%,64.9%,48.6%
1.37,3.0%,3.0%,80.3%,75.5%,61.5%
1.62,0.0%,1.9%,73.6%,64.1%,57.1%
1.95,0.0%,5.0%,60.0%,70.8%,75.0%
2.14,10.5%,2.6%,78.9%,76.7%,37.5%
4.34,21.2%,9.1%,63.6%,95.2%,66.7%
0.49,1.4%,1.4%,61.1%,56.8%,39.3%
0.68,0.0%,6.5%,66.1%,53.7%,47.6%
0.96,3.4%,4.5%,70.5%,66.1%,46.2%
1.59,5.7%,5.7%,54.7%,75.9%,70.8%
0.98,1.2%,8.6%,55.6%,57.8%,44.4%
0.87,3.1%,3.9%,62.0%,57.5%,44.9%
0.79,1.6%,6.5%,64.5%,50.0%,40.9%
