DR,A%,DF%,1stIn,1st%,2nd%
0.12,0.0%,7.1%,64.3%,44.4%,20.0%
0.85,1.6%,1.6%,76.6%,70.4%,53.3%
0.98,4.1%,2.0%,71.4%,62.9%,35.7%
1.03,2.6%,1.3%,74.4%,62.1%,50.0%
1.25,12.7%,2.8%,81.7%,69.0%,46.2%
1.75,13.2%,0.0%,81.1%,81.4%,60.0%
1.74,11.8%,7.8%,78.4%,82.5%,45.5%
1.26,7.3%,2.4%,74.4%,62.3%,42.9%
1.80,8.3%,2.1%,66.7%,75.0%,62.5%
0.69,4.7%,14.0%,53.5%,60.9%,25.0%
1.10,2.5%,1.3%,68.4%,74.1%,56.0%
0.48,7.7%,7.7%,61.5%,59.4%,35.0%
0.88,5.1%,3.8%,70.9%,62.5%,56.5%
1.99,6.4%,4.3%,59.6%,82.1%,73.7%
0.76,16.1%,3.4%,64.4%,69.6%,61.3%
0.50,10.1%,7.2%,59.4%,58.5%,32.1%
1.14,13.6%,2.5%,71.6%,69.0%,47.8%
0.83,14.0%,7.0%,59.3%,74.5%,40.0%
1.25,2.1%,7.4%,64.9%,62.3%,48.5%
1.14,4.1%,4.1%,73.0%,68.5%,40.0%
1.47,8.0%,2.0%,72.0%,75.0%,50.0%
1.43,17.2%,5.7%,69.0%,75.0%,59.3%
0.81,10.3%,2.3%,77.0%,52.2%,40.0%
0.90,3.4%,4.5%,55.1%,59.2%,42.5%
1.54,14.3%,0.0%,68.3%,65.1%,65.0%
1.68,6.9%,1.7%,72.4%,85.7%,56.3%
0.82,2.3%,1.1%,69.3%,60.7%,44.4%
1.14,9.0%,0.0%,70.5%,69.1%,43.5%
0.79,3.2%,3.2%,76.2%,70.8%,66.7%
1.11,5.4%,8.1%,66.7%,68.9%,59.5%
0.90,0.9%,7.1%,69.0%,64.1%,42.9%
1.42,0.0%,3.8%,56.6%,70.0%,65.2%
0.93,5.7%,7.1%,65.7%,71.7%,33.3%
0.68,8.2%,6.6%,75.4%,69.6%,33.3%
0.57,2.2%,8.9%,60.0%,59.3%,55.6%
1.10,3.5%,4.7%,64.7%,69.1%,46.7%
0.75,1.4%,8.2%,68.5%,68.0%,26.1%
0.87,3.3%,9.8%,56.9%,61.4%,39.6%
1.03,1.9%,0.9%,65.7%,64.8%,56.8%
2.37,10.4%,0.0%,81.3%,87.2%,55.6%
1.58,3.7%,3.7%,68.5%,81.1%,52.9%
1.41,6.0%,1.5%,71.6%,72.9%,36.8%
0.88,1.2%,6.1%,58.5%,64.6%,35.3%
1.21,2.8%,2.8%,69.0%,73.5%,40.9%
1.32,0.0%,3.3%,62.3%,73.7%,56.5%
0.50,0.0%,3.4%,77.6%,62.2%,38.5%
1.21,5.2%,3.9%,70.1%,79.6%,52.2%
1.52,5.8%,4.3%,66.7%,78.3%,65.2%
1.32,2.7%,0.0%,70.3%,69.2%,59.1%
0.85,1.5%,5.3%,72.7%,59.4%,44.4%
1.43,5.1%,5.1%,61.5%,58.3%,60.0%
1.58,4.0%,4.0%,54.0%,77.8%,60.9%
1.49,7.4%,7.4%,72.2%,76.9%,46.7%
1.65,3.3%,1.6%,73.8%,75.6%,75.0%
1.33,9.5%,1.6%,74.6%,76.6%,43.8%
1.46,16.4%,3.6%,80.0%,75.0%,54.5%
1.25,8.2%,0.0%,68.5%,70.0%,47.8%
0.63,1.4%,1.4%,69.0%,57.1%,68.2%
0.70,7.5%,3.7%,73.8%,74.7%,50.0%
0.80,6.2%,3.1%,65.4%,69.4%,37.8%
0.86,3.2%,6.4%,69.1%,67.7%,34.5%
1.07,2.4%,3.7%,70.7%,69.0%,37.5%
1.29,6.7%,1.7%,75.0%,68.9%,53.3%
0.77,2.9%,4.3%,75.7%,71.7%,35.3%
1.10,4.2%,5.6%,76.4%,67.3%,41.2%
0.64,4.3%,10.6%,61.7%,58.6%,50.0%
1.29,6.5%,0.0%,67.5%,75.0%,52.0%
