DR,A%,DF%,1stIn,1st%,2nd%
1.29,3.7%,1.2%,75.6%,69.4%,55.0%
1.94,4.5%,0.0%,56.8%,72.0%,73.7%
1.48,7.3%,0.0%,74.5%,80.5%,50.0%
1.20,7.8%,0.0%,64.1%,75.6%,52.2%
1.25,4.1%,1.4%,69.9%,68.6%,59.1%
0.88,4.5%,3.0%,74.2%,61.2%,52.9%
1.21,4.4%,1.5%,63.2%,67.4%,60.0%
1.10,7.1%,3.5%,67.1%,75.4%,46.4%
1.54,5.7%,0.0%,58.5%,77.4%,68.2%
1.72,2.0%,2.0%,57.1%,75.0%,66.7%
0.72,0.0%,3.3%,55.0%,57.6%,55.6%
1.54,11.0%,2.2%,65.9%,85.0%,58.1%
0.86,2.0%,0.0%,72.0%,61.1%,57.1%
2.24,16.3%,0.0%,76.7%,75.8%,80.0%
1.23,1.4%,1.4%,63.4%,53.3%,65.4%
1.28,6.8%,1.4%,64.9%,72.9%,57.7%
1.17,1.7%,5.1%,54.2%,71.9%,48.1%
1.87,4.3%,0.0%,84.8%,74.4%,42.9%
0.86,7.6%,12.1%,45.5%,76.7%,36.1%
0.73,13.8%,4.6%,67.7%,72.7%,52.4%
0.92,4.3%,1.1%,64.1%,71.2%,51.5%
1.31,7.8%,0.0%,68.8%,65.9%,65.0%
1.49,17.3%,1.9%,63.5%,72.7%,52.6%
1.74,21.6%,5.9%,66.7%,88.2%,47.1%
2.14,0.0%,0.0%,60.0%,75.0%,68.8%
0.70,6.5%,2.2%,67.4%,59.7%,46.7%
1.38,8.2%,1.4%,64.4%,80.9%,50.0%
0.88,0.9%,1.8%,63.6%,61.4%,42.5%
2.10,4.8%,0.0%,78.6%,69.7%,77.8%
1.20,3.3%,8.9%,62.2%,67.9%,44.1%
0.62,3.8%,0.0%,64.2%,67.6%,63.2%
0.76,2.7%,2.7%,60.8%,57.8%,51.7%
1.67,6.7%,0.0%,66.7%,72.5%,75.0%
1.06,2.5%,1.3%,75.0%,66.7%,55.0%
1.04,13.8%,1.3%,64.5%,74.5%,50.0%
1.55,11.1%,3.2%,71.4%,68.9%,61.1%
1.17,2.0%,2.0%,53.5%,74.1%,66.0%
1.38,8.0%,4.0%,68.0%,76.5%,50.0%
0.74,7.2%,0.9%,59.5%,66.7%,57.8%
0.40,7.5%,1.9%,64.2%,52.9%,31.6%
1.63,17.5%,5.0%,65.0%,73.1%,50.0%
1.33,6.7%,3.3%,68.3%,68.3%,57.9%
1.39,11.7%,0.0%,73.3%,79.5%,62.5%
0.72,1.5%,3.0%,73.1%,55.1%,38.9%
1.40,6.8%,0.0%,74.6%,79.5%,40.0%
1.05,8.0%,0.0%,73.9%,69.2%,39.1%
1.26,2.4%,0.0%,64.7%,67.3%,70.0%
1.70,1.4%,1.4%,72.6%,81.1%,55.0%
0.87,4.8%,3.2%,69.4%,69.8%,63.2%
1.18,5.6%,1.1%,62.9%,67.9%,48.5%
0.87,4.4%,1.1%,80.0%,65.3%,44.4%
1.42,6.0%,2.0%,62.0%,71.0%,63.2%
1.94,9.1%,0.0%,81.8%,75.0%,75.0%
1.77,13.5%,0.0%,71.2%,81.1%,53.3%
2.14,10.3%,5.1%,56.4%,86.4%,58.8%
0.99,4.3%,10.3%,49.6%,75.9%,49.2%
1.99,0.0%,0.0%,67.3%,74.3%,82.4%
0.79,1.5%,6.2%,52.3%,67.6%,54.8%
1.02,1.2%,8.1%,58.1%,68.0%,33.3%
1.96,17.6%,5.9%,52.9%,88.9%,50.0%
0.98,6.3%,4.5%,69.6%,75.6%,44.1%
0.92,6.7%,3.3%,60.0%,70.4%,44.4%
1.86,13.6%,2.3%,79.5%,77.1%,55.6%
0.61,0.0%,0.0%,57.1%,64.3%,23.8%
1.04,5.3%,0.0%,68.4%,66.2%,43.3%
