DR,A%,DF%,1stIn,1st%,2nd%
0.95,4.7%,10.5%,66.3%,66.7%,24.1%
2.66,0.0%,2.6%,71.8%,92.9%,54.5%
1.24,7.3%,1.2%,64.6%,71.7%,69.0%
0.98,0.9%,3.5%,64.6%,57.5%,45.0%
0.68,2.3%,1.1%,68.2%,70.0%,57.1%
0.86,5.5%,4.5%,60.9%,77.6%,48.8%
1.05,7.9%,6.7%,61.8%,76.4%,47.1%
0.57,3.6%,3.6%,63.6%,54.3%,40.0%
1.69,7.4%,3.7%,75.3%,80.3%,70.0%
1.28,1.4%,1.4%,68.5%,70.0%,52.2%
0.97,8.3%,3.7%,65.1%,67.6%,34.2%
0.98,6.2%,0.0%,66.2%,72.1%,36.4%
1.01,3.7%,3.7%,65.1%,66.2%,65.8%
1.67,4.0%,0.0%,60.0%,76.7%,55.0%
0.95,5.4%,2.2%,60.2%,64.3%,40.5%
0.84,2.4%,1.2%,64.3%,61.1%,46.7%
0.57,3.8%,5.7%,66.0%,62.9%,33.3%
1.42,1.9%,5.7%,62.3%,75.8%,55.0%
1.12,10.8%,0.0%,66.2%,71.4%,56.0%
0.74,0.0%,3.3%,60.7%,62.2%,41.7%
1.30,12.7%,3.2%,63.5%,72.5%,65.2%
3.18,3.2%,3.2%,80.6%,80.0%,83.3%
1.00,0.9%,1.9%,60.2%,70.8%,51.2%
0.47,5.8%,1.9%,65.4%,64.7%,44.4%
1.12,1.8%,1.8%,69.1%,73.7%,52.9%
1.30,0.0%,16.2%,51.4%,73.7%,44.4%
1.31,14.7%,1.1%,66.3%,76.2%,56.3%
0.85,5.1%,5.1%,71.7%,67.6%,39.3%
1.41,2.7%,4.1%,76.7%,75.0%,41.2%
0.62,3.4%,5.2%,60.3%,51.4%,26.1%
0.74,6.7%,3.3%,68.9%,71.0%,57.1%
0.93,8.8%,1.5%,73.5%,68.0%,38.9%
1.13,6.2%,7.7%,61.5%,82.5%,44.0%
1.28,6.2%,3.1%,72.3%,78.7%,55.6%
0.65,5.5%,5.5%,63.6%,57.1%,40.0%
1.19,9.9%,0.0%,63.0%,80.4%,56.7%
0.82,4.4%,1.5%,58.8%,62.5%,53.6%
1.43,6.8%,6.8%,61.0%,63.9%,43.5%
1.71,12.3%,7.0%,56.1%,90.6%,60.0%
0.83,3.2%,2.1%,62.1%,66.1%,44.4%
1.24,4.2%,1.4%,55.6%,75.0%,46.9%
0.68,3.3%,1.6%,49.2%,60.0%,51.6%
1.29,0.0%,0.0%,59.7%,75.7%,48.0%
0.90,3.3%,3.3%,56.0%,56.9%,42.5%
2.76,0.0%,6.3%,43.8%,78.6%,72.2%
0.63,6.1%,8.1%,53.5%,64.2%,39.1%
1.53,3.8%,0.0%,69.8%,62.2%,81.3%
