DR,A%,DF%,1stIn,1st%,2nd%
0.71,1.7%,11.9%,37.3%,54.5%,43.2%
1.24,2.4%,8.5%,51.2%,76.2%,57.5%
0.86,3.0%,8.0%,60.0%,58.3%,42.5%
1.14,7.0%,1.7%,59.1%,70.6%,48.9%
0.92,11.0%,3.0%,68.0%,72.1%,53.1%
0.49,0.0%,5.9%,47.1%,75.0%,44.4%
0.44,5.9%,9.8%,54.9%,60.7%,47.8%
0.39,4.5%,4.5%,47.7%,47.6%,39.1%
0.83,9.5%,2.1%,54.7%,69.2%,44.2%
4.80,16.7%,0.0%,83.3%,80.0%,100.0%
1.27,7.4%,2.9%,52.9%,61.1%,62.5%
0.57,4.2%,6.3%,45.8%,54.5%,42.3%
0.72,3.2%,6.3%,50.8%,65.6%,48.4%
1.82,8.3%,2.1%,50.0%,75.0%,75.0%
0.74,7.0%,7.0%,47.4%,59.3%,43.3%
1.14,4.1%,2.5%,51.2%,69.4%,57.6%
1.46,6.1%,4.5%,36.4%,87.5%,52.4%
1.34,7.3%,5.5%,49.1%,70.4%,53.6%
0.99,6.5%,2.6%,50.6%,69.2%,55.3%
1.85,7.8%,2.0%,52.9%,92.6%,62.5%
1.39,11.5%,8.2%,52.5%,84.4%,51.7%
0.62,5.1%,4.1%,53.1%,71.2%,41.3%
1.20,9.8%,3.3%,55.7%,85.3%,48.1%
1.42,16.4%,1.5%,61.2%,78.0%,53.8%
0.95,4.3%,5.3%,54.3%,66.7%,46.5%
1.43,7.1%,1.8%,57.1%,78.1%,50.0%
1.29,1.4%,6.8%,63.0%,65.2%,59.3%
0.60,2.2%,6.5%,30.4%,42.9%,37.5%
1.11,12.0%,4.8%,59.0%,79.6%,58.8%
0.88,3.0%,3.0%,54.1%,68.1%,42.6%
0.66,11.9%,0.0%,55.9%,63.6%,46.2%
0.79,8.0%,3.5%,52.2%,64.4%,48.1%
0.87,2.9%,1.4%,59.4%,53.7%,53.6%
0.93,8.6%,3.7%,67.9%,70.9%,26.9%
0.37,3.9%,3.9%,54.9%,75.0%,34.8%
2.02,10.9%,0.0%,58.7%,85.2%,52.6%
0.85,15.6%,3.1%,64.1%,68.3%,60.9%
1.28,11.0%,1.4%,60.3%,77.3%,41.4%
0.89,3.9%,3.9%,59.2%,60.0%,35.5%
0.64,12.3%,1.2%,58.0%,76.6%,52.9%
1.12,10.2%,8.0%,55.7%,81.6%,38.5%
1.33,10.3%,1.7%,53.4%,83.9%,48.1%
0.82,3.8%,3.8%,51.3%,67.5%,47.4%
1.09,6.7%,0.0%,55.6%,78.0%,45.0%
1.04,6.6%,4.4%,53.8%,67.3%,47.6%
0.75,2.0%,6.1%,63.3%,48.4%,44.4%
1.07,5.9%,4.4%,61.8%,66.7%,50.0%
0.95,1.2%,3.5%,72.1%,72.6%,33.3%
0.63,4.8%,3.2%,55.6%,68.6%,32.1%
0.62,0.0%,9.4%,58.5%,51.6%,31.8%
0.93,2.6%,4.4%,66.7%,53.9%,44.7%
1.12,5.0%,4.2%,60.5%,68.1%,46.8%
1.75,0.0%,8.3%,72.9%,82.9%,38.5%
1.21,6.2%,4.6%,44.6%,75.9%,36.1%
1.75,4.4%,2.2%,60.0%,85.2%,55.6%
0.86,8.1%,2.3%,52.3%,75.6%,43.9%
0.83,1.7%,0.0%,60.0%,61.1%,20.8%
0.93,9.7%,4.8%,58.1%,61.1%,42.3%
1.28,4.3%,4.3%,51.4%,77.8%,64.7%
0.83,5.1%,2.6%,53.8%,54.8%,61.1%
0.90,9.4%,2.1%,59.4%,73.7%,48.7%
1.15,4.1%,2.1%,56.7%,67.3%,52.4%
1.00,9.5%,2.4%,57.1%,68.8%,55.6%
0.70,4.5%,1.5%,58.2%,64.1%,46.4%
1.12,16.0%,4.0%,72.0%,83.3%,28.6%
1.23,11.1%,4.8%,50.8%,78.1%,58.1%
0.79,7.1%,8.9%,57.1%,68.8%,50.0%
1.49,3.6%,7.1%,66.1%,70.3%,47.4%
1.29,5.6%,4.5%,60.7%,81.5%,54.3%
0.63,3.4%,9.0%,58.4%,53.8%,48.6%
1.48,5.3%,5.3%,52.6%,85.0%,38.9%
1.93,5.0%,5.0%,52.5%,81.0%,47.4%
2.05,6.8%,0.0%,50.0%,90.9%,59.1%
0.55,4.0%,2.0%,44.0%,40.9%,28.6%
1.06,6.4%,2.7%,65.5%,59.7%,55.3%
1.65,10.5%,7.0%,63.2%,75.0%,71.4%
2.12,6.8%,6.8%,65.9%,86.2%,60.0%
0.90,1.7%,2.6%,64.3%,56.8%,31.7%
1.13,3.3%,9.8%,49.2%,66.7%,45.2%
0.67,4.7%,7.8%,65.6%,57.1%,36.4%
1.21,1.5%,3.0%,52.2%,60.0%,68.8%
1.87,0.0%,0.0%,73.1%,73.7%,64.3%
0.98,1.6%,5.7%,61.5%,62.7%,48.9%
1.24,2.5%,0.0%,70.4%,64.9%,62.5%
1.36,9.8%,4.9%,60.7%,73.0%,50.0%
2.02,8.7%,6.5%,60.9%,78.6%,72.2%
0.46,7.5%,0.0%,55.0%,50.0%,44.4%
0.85,2.9%,0.0%,61.8%,54.8%,57.7%
1.59,3.6%,3.6%,73.2%,73.2%,60.0%
1.00,3.6%,10.8%,59.0%,57.1%,47.1%
0.86,2.7%,6.3%,70.5%,58.2%,39.4%
0.70,0.0%,1.6%,63.9%,61.5%,40.9%
0.84,0.0%,5.2%,69.0%,65.0%,33.3%
1.08,0.8%,4.9%,72.4%,65.2%,47.1%
0.73,6.0%,9.6%,67.5%,53.6%,44.4%
1.03,7.1%,2.4%,67.1%,64.9%,50.0%
0.81,2.3%,4.5%,65.9%,69.0%,53.3%
1.08,10.1%,2.0%,68.7%,72.1%,51.6%
0.88,2.5%,3.8%,64.6%,60.8%,42.9%
0.95,3.4%,5.9%,61.9%,71.2%,48.9%
1.53,1.9%,5.7%,49.1%,76.9%,59.3%
0.98,11.5%,3.1%,65.6%,74.6%,45.5%
1.05,1.7%,8.3%,61.7%,78.4%,39.1%
0.63,1.8%,3.6%,76.4%,61.9%,46.2%
1.34,3.6%,7.3%,65.5%,77.8%,52.6%
1.64,5.4%,0.0%,71.4%,72.5%,75.0%
1.36,6.3%,1.6%,69.8%,72.7%,57.9%
1.06,3.2%,6.4%,62.8%,81.4%,45.7%
1.25,13.6%,1.2%,69.1%,73.2%,60.0%
1.25,3.2%,4.8%,73.0%,71.7%,41.2%
0.93,6.5%,5.2%,46.8%,80.6%,41.5%
0.64,1.6%,4.7%,56.3%,50.0%,42.9%
0.61,3.2%,1.6%,63.5%,62.5%,30.4%
1.04,4.6%,3.4%,67.8%,74.6%,57.1%
1.10,9.2%,0.8%,66.7%,72.5%,47.5%
0.76,7.9%,3.4%,61.8%,78.2%,35.3%
1.65,9.3%,3.1%,63.9%,82.3%,74.3%
1.33,7.9%,2.6%,51.3%,87.2%,56.8%
0.96,7.2%,6.0%,53.0%,72.7%,56.4%
1.16,9.2%,6.6%,48.7%,86.5%,41.0%
0.86,3.6%,5.5%,40.0%,59.1%,54.5%
1.44,8.2%,3.3%,72.1%,77.3%,52.9%
1.32,6.0%,4.5%,59.7%,75.0%,59.3%
2.46,9.8%,4.9%,53.7%,90.9%,63.2%
0.66,1.6%,8.1%,54.8%,55.9%,35.7%
0.82,7.1%,8.2%,55.1%,66.7%,40.9%
0.81,1.3%,2.5%,70.0%,62.5%,41.7%
1.29,8.3%,0.0%,65.0%,74.4%,33.3%
2.66,8.6%,5.7%,65.7%,87.0%,66.7%
1.29,7.0%,5.6%,62.0%,61.4%,63.0%
1.19,0.0%,4.7%,62.4%,66.0%,50.0%
1.75,8.2%,4.1%,67.3%,78.8%,68.8%
1.66,1.9%,3.8%,63.5%,72.7%,68.4%
0.73,9.8%,5.9%,49.0%,72.0%,53.8%
0.64,4.1%,2.0%,61.2%,63.3%,57.9%
0.91,1.2%,4.9%,71.6%,55.2%,34.8%
2.00,9.1%,4.5%,70.5%,80.6%,61.5%
2.27,0.0%,0.0%,68.6%,83.3%,81.8%
0.86,1.1%,3.3%,56.5%,67.3%,52.5%
0.79,4.0%,8.0%,61.3%,63.0%,51.7%
0.52,9.8%,7.8%,49.0%,64.0%,53.8%
0.65,4.0%,4.0%,48.0%,62.5%,26.9%
1.36,7.1%,4.3%,54.3%,81.6%,56.3%
0.83,7.1%,6.1%,57.1%,62.5%,52.4%
1.33,5.8%,2.9%,65.2%,71.1%,50.0%
1.53,9.3%,1.9%,48.1%,76.9%,60.7%
1.19,6.1%,7.6%,57.6%,78.9%,46.4%
1.09,2.8%,4.7%,64.5%,72.5%,47.4%
1.02,12.4%,3.5%,61.1%,71.0%,50.0%
1.35,15.8%,3.5%,45.6%,76.9%,58.1%
0.71,6.9%,12.5%,56.9%,63.4%,38.7%
1.69,6.3%,6.3%,56.3%,74.1%,61.9%
0.91,6.5%,2.6%,45.5%,65.7%,54.8%
1.90,23.3%,6.7%,46.7%,92.9%,62.5%
1.00,8.5%,2.8%,69.8%,73.0%,62.5%
1.34,6.9%,5.6%,47.2%,76.5%,60.5%
0.59,4.0%,0.0%,64.0%,60.4%,48.1%
1.05,5.8%,1.4%,60.9%,81.0%,48.1%
1.25,9.1%,1.3%,62.3%,68.8%,55.2%
0.87,6.1%,2.4%,57.3%,74.5%,45.7%
2.37,18.2%,0.0%,68.2%,80.0%,71.4%
0.80,4.4%,3.3%,58.2%,67.9%,50.0%
6.01,9.7%,0.0%,77.4%,95.8%,71.4%
1.15,7.7%,2.2%,49.5%,68.9%,45.7%
1.49,3.7%,3.7%,59.3%,78.1%,63.6%
1.55,16.4%,1.6%,54.1%,84.8%,60.7%
1.24,9.1%,5.1%,47.5%,80.9%,44.2%
0.90,6.5%,3.3%,56.5%,67.3%,45.0%
0.84,2.8%,8.5%,56.3%,55.0%,54.8%
0.98,4.5%,5.6%,50.6%,71.1%,45.5%
