DR,A%,DF%,1stIn,1st%,2nd%
1.20,4.9%,6.1%,67.1%,80.0%,44.4%
0.88,0.0%,7.1%,64.7%,54.5%,46.7%
1.39,1.4%,8.3%,72.2%,71.2%,55.0%
1.42,0.0%,1.8%,64.9%,70.3%,70.0%
0.76,10.7%,4.0%,68.0%,66.7%,37.5%
0.45,0.0%,7.2%,63.8%,61.4%,20.0%
0.74,0.0%,5.5%,67.3%,48.6%,5.6%
0.77,3.4%,8.6%,56.9%,63.6%,48.0%
1.20,1.1%,7.9%,62.9%,69.6%,45.5%
0.95,3.0%,10.5%,67.7%,56.7%,39.5%
1.68,8.5%,8.5%,63.8%,76.7%,58.8%
1.14,2.7%,10.7%,68.0%,64.7%,45.8%
0.82,3.4%,9.2%,65.5%,71.9%,26.7%
1.37,8.6%,1.7%,69.0%,70.0%,66.7%
0.75,2.7%,8.8%,51.3%,74.1%,45.5%
0.80,4.3%,11.4%,55.7%,69.2%,45.2%
1.35,1.2%,4.9%,55.6%,68.9%,52.8%
1.41,6.2%,7.7%,60.0%,74.4%,61.5%
0.82,1.2%,2.4%,64.3%,59.3%,26.7%
1.10,2.6%,5.3%,71.1%,61.1%,45.5%
1.13,2.4%,8.2%,67.1%,63.2%,46.4%
0.90,3.6%,4.8%,62.7%,61.5%,38.7%
0.95,0.0%,8.0%,68.2%,63.3%,53.6%
1.30,4.6%,13.8%,67.7%,77.3%,42.9%
0.72,9.2%,6.2%,49.2%,62.5%,63.6%
1.16,2.7%,6.7%,56.0%,73.8%,45.5%
0.82,2.6%,0.0%,56.4%,56.8%,55.9%
1.33,10.0%,5.0%,63.3%,68.4%,59.1%
0.82,1.5%,13.6%,62.1%,63.4%,36.0%
1.03,6.8%,2.7%,67.6%,58.0%,62.5%
1.56,0.0%,1.9%,70.4%,68.4%,62.5%
1.13,3.8%,7.5%,62.5%,76.0%,26.7%
1.13,1.0%,6.3%,63.5%,65.6%,48.6%
1.08,8.2%,4.7%,63.5%,66.7%,51.6%
1.24,3.0%,4.5%,59.1%,69.2%,51.9%
0.69,5.3%,3.9%,61.8%,68.1%,44.8%
1.04,7.8%,2.2%,61.1%,65.5%,68.6%
2.39,7.1%,7.1%,71.4%,83.3%,66.7%
1.93,11.8%,7.8%,74.5%,92.1%,38.5%
1.85,2.0%,2.0%,51.0%,76.0%,70.8%
1.39,6.0%,7.5%,52.2%,74.3%,50.0%
0.78,12.5%,3.8%,57.5%,63.0%,64.7%
0.89,3.1%,4.7%,61.7%,64.6%,42.9%
0.32,4.1%,8.2%,59.2%,58.6%,50.0%
1.46,3.8%,0.0%,51.9%,74.1%,72.0%
0.72,3.8%,9.6%,53.8%,57.1%,45.8%
1.09,1.0%,1.0%,57.4%,51.7%,55.8%
1.01,2.9%,1.4%,63.8%,63.6%,60.0%
0.83,4.2%,6.3%,50.0%,66.7%,37.5%
0.66,4.5%,6.0%,65.7%,63.6%,34.8%
1.61,1.8%,3.6%,58.9%,84.8%,65.2%
0.82,1.8%,7.0%,64.9%,62.2%,35.0%
0.86,9.1%,5.2%,57.1%,72.7%,45.5%
0.54,4.4%,0.0%,53.3%,70.8%,42.9%
1.99,19.0%,2.4%,59.5%,80.0%,64.7%
0.95,5.0%,1.3%,67.5%,68.5%,53.8%
1.23,7.7%,1.9%,55.8%,81.0%,58.7%
0.93,10.8%,2.0%,60.8%,58.1%,60.0%
0.93,1.7%,5.1%,55.9%,66.7%,42.3%
0.79,3.8%,3.8%,68.6%,63.9%,60.6%
1.25,6.7%,2.2%,57.8%,75.0%,57.9%
1.19,5.2%,2.1%,56.3%,68.5%,59.5%
0.70,0.0%,2.1%,77.1%,40.5%,72.7%
0.60,0.0%,2.1%,78.7%,51.4%,40.0%
1.79,0.0%,5.6%,86.1%,67.7%,20.0%
1.08,4.8%,3.6%,66.7%,60.7%,50.0%
1.50,0.0%,1.9%,73.6%,82.1%,50.0%
1.55,0.0%,3.8%,63.5%,66.7%,68.4%
0.74,0.0%,1.9%,70.4%,52.6%,43.8%
1.30,2.2%,0.0%,76.1%,62.9%,63.6%
1.50,4.3%,0.0%,83.0%,71.8%,37.5%
1.30,8.2%,2.7%,72.6%,75.5%,55.0%
2.19,9.5%,2.4%,78.6%,75.8%,66.7%
0.76,0.0%,8.3%,60.7%,56.9%,42.4%
0.93,0.0%,4.3%,59.4%,68.3%,46.4%
