DR,A%,DF%,1stIn,1st%,2nd%
2.83,7.7%,5.1%,59.0%,95.7%,62.5%
1.03,1.9%,8.4%,61.7%,69.7%,39.0%
0.56,5.1%,10.2%,42.4%,64.0%,50.0%
0.80,4.0%,8.0%,64.0%,53.1%,55.6%
1.32,3.3%,4.4%,69.2%,81.0%,60.7%
1.75,10.6%,4.3%,63.8%,83.3%,58.8%
0.89,9.6%,9.6%,53.8%,71.4%,45.8%
0.84,3.8%,1.9%,58.1%,62.3%,56.8%
0.93,1.2%,9.6%,53.0%,65.9%,41.0%
1.11,15.9%,2.4%,63.4%,73.1%,56.7%
1.11,4.1%,9.2%,58.2%,75.4%,41.5%
0.71,2.0%,2.0%,58.8%,73.3%,47.6%
0.97,2.3%,11.6%,59.3%,62.7%,42.9%
1.44,3.6%,7.1%,60.7%,67.6%,50.0%
1.36,1.6%,4.9%,59.0%,63.9%,56.0%
0.74,8.3%,8.3%,58.3%,69.0%,33.3%
1.38,6.5%,4.8%,59.7%,81.1%,40.0%
1.19,10.2%,3.9%,63.3%,70.4%,51.1%
0.75,7.5%,8.5%,52.8%,75.0%,40.0%
1.36,14.1%,9.0%,65.4%,78.4%,48.1%
0.59,8.3%,8.3%,55.0%,69.7%,40.7%
1.04,10.3%,8.2%,56.7%,74.5%,47.6%
1.34,8.2%,7.1%,52.9%,77.8%,42.5%
1.51,8.5%,5.1%,64.4%,78.9%,61.9%
0.78,2.2%,13.3%,62.2%,57.1%,29.4%
0.68,8.5%,10.6%,51.1%,66.7%,34.8%
1.30,1.3%,11.5%,59.0%,69.6%,34.4%
0.81,7.2%,9.3%,49.5%,70.8%,32.7%
1.51,13.0%,3.7%,63.0%,76.5%,55.0%
0.88,10.2%,9.2%,53.1%,69.2%,50.0%
0.67,24.5%,9.4%,71.7%,65.8%,40.0%
0.73,0.0%,11.3%,66.2%,53.2%,37.5%
0.78,2.6%,2.6%,72.4%,54.5%,61.9%
0.67,0.0%,6.9%,46.6%,74.1%,25.8%
1.87,4.2%,5.6%,63.4%,80.0%,61.5%
1.54,3.6%,0.0%,67.3%,67.6%,72.2%
0.72,10.3%,3.4%,69.0%,57.5%,61.1%
0.77,0.0%,3.4%,53.4%,67.7%,63.0%
1.12,2.8%,16.7%,44.4%,68.8%,37.5%
1.45,0.0%,9.8%,58.8%,56.7%,57.1%
0.87,2.4%,1.6%,46.8%,67.2%,42.4%
1.00,6.5%,4.3%,60.9%,64.3%,55.6%
0.58,3.2%,11.3%,51.6%,62.5%,46.7%
0.92,4.8%,10.5%,45.7%,70.8%,40.4%
0.86,11.9%,2.4%,56.0%,74.5%,51.4%
0.60,6.3%,8.3%,62.5%,70.0%,61.1%
0.52,11.1%,4.4%,57.8%,61.5%,31.6%
0.83,12.9%,0.0%,67.7%,73.8%,45.0%
0.79,1.4%,2.8%,62.0%,56.8%,37.0%
1.38,3.2%,0.0%,80.6%,72.0%,58.3%
0.88,1.1%,2.3%,59.8%,67.3%,42.9%
0.68,2.1%,4.2%,79.2%,57.9%,30.0%
1.04,4.1%,11.0%,61.6%,73.3%,42.9%
0.50,0.0%,10.8%,51.4%,47.4%,38.9%
