DR,A%,DF%,1stIn,1st%,2nd%
1.24,15.4%,0.0%,66.2%,79.1%,54.5%
2.19,10.4%,2.1%,39.6%,94.7%,75.9%
0.85,7.1%,6.1%,49.5%,77.6%,38.0%
1.34,9.5%,5.3%,53.7%,74.5%,59.1%
0.58,4.6%,3.1%,53.8%,82.9%,40.0%
1.98,22.9%,2.1%,60.4%,93.1%,52.6%
0.86,22.9%,0.0%,57.3%,81.8%,61.0%
2.08,14.3%,2.0%,53.1%,88.5%,73.9%
0.85,19.7%,6.1%,43.9%,93.1%,45.9%
1.36,10.5%,8.8%,38.6%,86.4%,48.6%
1.60,16.4%,1.8%,60.0%,87.9%,68.2%
1.50,18.5%,3.7%,51.9%,92.9%,57.7%
2.40,27.8%,5.6%,77.8%,85.7%,25.0%
1.14,11.1%,2.8%,49.1%,71.7%,50.9%
1.47,14.5%,3.6%,49.1%,85.2%,57.1%
0.85,14.0%,6.1%,41.2%,74.5%,41.8%
0.93,13.5%,7.3%,42.7%,78.0%,47.3%
1.64,18.2%,3.6%,54.5%,90.0%,64.0%
1.82,23.1%,0.0%,61.5%,81.3%,60.0%
2.58,20.5%,0.0%,68.2%,86.7%,71.4%
2.54,17.9%,2.6%,56.4%,95.5%,64.7%
1.05,24.2%,3.2%,57.9%,70.9%,65.0%
4.50,19.4%,0.0%,66.7%,95.8%,75.0%
1.42,17.0%,4.3%,57.4%,83.3%,65.0%
0.93,10.8%,5.4%,63.1%,72.9%,48.8%
1.32,23.2%,3.6%,62.5%,80.0%,38.1%
0.79,6.9%,1.7%,58.6%,76.5%,54.2%
2.36,18.2%,2.3%,63.6%,78.6%,75.0%
0.51,9.1%,1.5%,59.1%,79.5%,37.0%
1.57,14.9%,2.1%,51.1%,89.6%,63.0%
1.67,25.8%,0.0%,58.1%,72.2%,69.2%
0.83,4.8%,4.8%,52.4%,36.4%,60.0%
0.84,9.1%,8.1%,43.4%,74.4%,50.0%
0.78,3.8%,3.8%,34.0%,72.2%,42.9%
1.18,5.2%,7.8%,37.7%,86.2%,39.6%
0.93,6.1%,8.1%,48.5%,70.8%,45.1%
1.60,7.5%,0.0%,49.3%,69.7%,76.5%
1.58,6.9%,3.4%,62.1%,80.6%,68.2%
0.63,11.8%,9.8%,49.0%,56.0%,42.3%
1.11,13.6%,1.5%,59.1%,66.7%,51.9%
1.00,2.0%,3.1%,54.1%,69.8%,57.8%
1.83,25.0%,2.1%,56.3%,81.5%,57.1%
0.62,5.2%,8.6%,53.4%,67.7%,37.0%
1.17,19.7%,1.6%,63.9%,76.9%,50.0%
1.45,16.3%,1.1%,59.8%,85.5%,64.9%
1.37,11.4%,4.5%,58.0%,74.5%,59.5%
1.80,18.8%,0.0%,62.5%,73.3%,61.1%
1.70,13.7%,2.0%,66.7%,79.4%,52.9%
0.95,8.9%,4.0%,53.2%,62.1%,48.3%
1.27,14.7%,2.7%,60.0%,80.0%,56.7%
1.69,12.9%,1.4%,57.1%,90.0%,63.3%
1.33,19.0%,3.2%,55.6%,74.3%,57.1%
1.75,8.9%,0.0%,57.1%,81.3%,70.8%
0.81,1.6%,4.8%,41.9%,73.1%,47.2%
1.03,7.1%,6.1%,41.8%,80.5%,45.6%
1.17,9.9%,7.4%,44.4%,75.0%,55.6%
0.93,6.7%,8.7%,49.0%,62.7%,47.2%
1.84,8.0%,4.0%,62.0%,90.3%,52.6%
0.67,10.8%,9.9%,55.9%,64.5%,40.8%
0.91,6.6%,2.2%,60.4%,74.5%,47.2%
0.78,14.3%,3.6%,60.7%,67.6%,40.9%
1.03,15.0%,8.8%,48.8%,79.5%,51.2%
0.79,10.8%,3.3%,44.2%,77.4%,65.7%
0.73,11.8%,1.5%,57.4%,66.7%,55.2%
0.37,8.7%,4.3%,54.3%,56.0%,47.6%
0.76,3.0%,5.0%,37.6%,60.5%,52.4%
1.29,20.3%,4.7%,46.9%,83.3%,50.0%
1.32,11.7%,3.9%,53.4%,89.1%,56.3%
1.13,12.2%,2.2%,48.9%,72.7%,65.2%
0.95,9.8%,1.6%,54.5%,70.1%,60.7%
1.64,10.0%,1.7%,60.0%,91.7%,70.8%
1.38,25.4%,1.5%,53.7%,77.8%,61.3%
1.33,15.8%,1.3%,59.2%,80.0%,61.3%
1.11,18.1%,2.8%,56.9%,80.5%,54.8%
1.08,9.6%,5.3%,56.4%,71.7%,58.5%
1.47,13.3%,2.4%,47.0%,84.6%,68.2%
1.36,10.9%,1.6%,50.0%,78.1%,53.1%
1.09,8.3%,4.2%,45.8%,81.8%,53.8%
0.71,6.3%,8.3%,45.1%,72.3%,48.1%
0.72,10.0%,4.3%,51.4%,77.8%,44.1%
0.53,7.1%,3.6%,46.4%,84.6%,43.3%
1.01,10.1%,6.7%,49.4%,72.7%,37.8%
2.04,22.4%,1.7%,58.6%,91.2%,66.7%
0.86,11.0%,4.4%,49.5%,77.8%,47.8%
0.85,7.5%,1.9%,58.5%,58.1%,40.9%
0.32,9.2%,4.6%,44.8%,66.7%,37.5%
0.60,10.0%,3.3%,61.7%,67.6%,47.8%
0.82,8.9%,3.6%,55.4%,74.2%,60.0%
1.39,20.7%,1.7%,69.0%,75.0%,55.6%
0.82,16.0%,4.9%,60.5%,69.4%,50.0%
0.93,5.6%,4.9%,50.0%,78.9%,49.3%
1.23,14.0%,1.1%,54.8%,84.3%,50.0%
1.88,17.5%,1.8%,66.7%,81.6%,68.4%
1.61,20.4%,5.6%,55.6%,86.7%,58.3%
1.66,10.7%,1.8%,51.8%,89.7%,55.6%
1.58,14.0%,3.5%,56.1%,81.3%,56.0%
0.76,8.6%,7.1%,60.0%,73.8%,42.9%
1.51,5.6%,2.8%,52.8%,86.8%,61.8%
1.30,11.1%,6.9%,55.6%,82.5%,50.0%
1.48,6.3%,4.7%,54.7%,80.0%,55.2%
1.32,11.8%,2.4%,58.8%,74.0%,54.3%
1.26,11.7%,3.3%,61.7%,78.4%,56.5%
1.47,3.4%,0.0%,54.2%,78.1%,63.0%
1.94,11.9%,4.8%,50.0%,81.0%,66.7%
1.66,15.5%,1.7%,55.2%,84.4%,57.7%
1.22,9.7%,3.2%,61.3%,78.9%,69.4%
0.99,11.1%,3.7%,50.6%,75.6%,60.0%
2.91,20.0%,0.0%,75.0%,83.3%,80.0%
1.39,11.1%,4.8%,52.4%,72.7%,46.7%
0.87,10.6%,7.6%,57.6%,65.8%,50.0%
1.01,15.0%,2.8%,52.3%,66.1%,60.8%
2.33,4.8%,2.4%,35.7%,73.3%,81.5%
0.97,10.1%,3.8%,54.4%,86.0%,50.0%
0.71,8.6%,2.5%,49.4%,72.5%,48.8%
1.28,11.1%,4.8%,46.0%,86.2%,41.2%
0.80,7.4%,2.7%,50.3%,68.0%,52.7%
1.08,7.0%,4.4%,50.0%,82.3%,49.4%
1.12,14.8%,6.8%,60.2%,83.0%,42.9%
5.96,22.9%,0.0%,65.7%,100.0%,75.0%
1.74,7.8%,0.0%,45.1%,91.3%,67.9%
1.07,22.0%,2.0%,62.0%,85.5%,63.2%
2.24,20.5%,4.5%,56.8%,92.0%,57.9%
1.40,20.5%,2.6%,59.0%,84.8%,62.5%
1.44,8.2%,4.1%,60.3%,79.5%,62.1%
0.47,14.5%,7.3%,50.9%,71.4%,51.9%
1.38,9.4%,3.1%,53.1%,76.5%,60.0%
1.16,19.1%,3.2%,57.4%,74.1%,60.0%
2.61,22.7%,2.3%,70.5%,90.3%,61.5%
1.01,10.4%,2.4%,55.2%,73.9%,55.4%
0.61,9.9%,6.6%,42.9%,71.8%,48.1%
1.11,9.6%,2.1%,58.5%,74.5%,74.4%
0.81,7.4%,1.2%,74.1%,73.3%,47.6%
0.66,11.5%,2.3%,54.0%,68.1%,50.0%
1.54,21.8%,1.1%,59.8%,86.5%,54.3%
1.08,20.5%,3.6%,62.7%,82.7%,51.6%
1.14,12.6%,3.6%,64.0%,73.2%,50.0%
1.32,14.1%,6.5%,65.2%,81.7%,50.0%
1.35,16.1%,4.8%,59.7%,81.1%,56.0%
1.34,16.3%,4.1%,52.0%,78.4%,55.3%
2.47,23.6%,3.6%,52.7%,89.7%,76.9%
1.19,8.7%,7.2%,56.5%,82.1%,53.3%
2.28,16.1%,1.8%,53.6%,93.3%,73.1%
0.79,14.9%,5.9%,52.5%,71.7%,43.8%
0.87,14.7%,4.0%,52.0%,64.1%,61.1%
1.25,4.2%,2.8%,51.4%,81.1%,51.4%
0.80,15.1%,1.1%,45.2%,76.2%,51.0%
0.82,8.5%,5.1%,61.0%,69.4%,56.5%
1.61,26.4%,0.0%,77.4%,78.0%,83.3%
0.67,7.9%,12.7%,46.0%,69.0%,38.2%
0.69,15.2%,6.1%,54.5%,77.8%,46.7%
1.23,13.1%,0.0%,67.9%,73.7%,59.3%
1.92,5.2%,3.4%,60.3%,94.3%,69.6%
0.88,11.4%,5.1%,48.1%,55.3%,58.5%
