DR,A%,DF%,1stIn,1st%,2nd%
0.61,0.0%,6.5%,47.8%,54.5%,41.7%
0.99,1.0%,2.0%,52.0%,62.7%,48.9%
1.16,5.5%,2.7%,46.6%,76.5%,48.7%
0.95,3.0%,3.0%,56.0%,58.9%,50.0%
1.75,9.4%,0.0%,68.8%,72.7%,75.0%
1.56,9.6%,1.9%,46.2%,79.2%,50.0%
2.57,5.3%,0.0%,57.9%,86.4%,62.5%
0.45,1.2%,4.8%,58.3%,55.1%,37.1%
1.51,5.7%,1.1%,43.7%,68.4%,67.3%
1.18,5.1%,5.1%,55.7%,68.2%,42.9%
1.03,8.1%,0.8%,56.1%,66.7%,51.9%
1.37,7.3%,2.4%,53.7%,77.3%,55.3%
0.62,5.2%,5.2%,60.3%,68.6%,21.7%
0.58,1.1%,0.0%,60.2%,53.6%,54.1%
1.21,2.0%,2.0%,57.1%,73.2%,35.7%
1.15,2.4%,1.2%,48.8%,60.0%,54.8%
1.26,3.8%,0.0%,59.5%,76.6%,62.5%
1.47,6.3%,3.8%,66.3%,83.0%,40.7%
1.99,0.0%,2.2%,50.0%,82.6%,56.5%
1.21,1.1%,2.3%,48.3%,69.0%,48.9%
1.65,8.0%,0.0%,52.0%,73.1%,79.2%
1.20,4.0%,4.0%,48.0%,69.4%,46.2%
1.17,0.0%,1.4%,44.4%,62.5%,62.5%
0.85,2.6%,5.1%,56.4%,68.2%,35.3%
1.12,8.7%,2.2%,54.3%,74.0%,61.9%
1.27,4.2%,0.0%,56.9%,65.9%,58.1%
0.87,5.3%,3.5%,51.8%,74.6%,56.4%
0.31,0.0%,8.9%,53.3%,54.2%,33.3%
0.74,3.8%,4.8%,58.1%,55.7%,34.1%
0.64,3.3%,0.0%,50.0%,60.0%,33.3%
0.83,1.8%,2.8%,43.1%,68.1%,56.5%
1.17,4.4%,5.9%,33.8%,73.9%,42.2%
1.15,1.4%,1.4%,51.4%,63.2%,52.8%
0.91,0.0%,2.5%,40.0%,50.0%,33.3%
0.60,5.6%,1.9%,61.1%,63.6%,52.4%
1.50,6.1%,2.0%,51.0%,88.0%,45.8%
0.76,2.8%,0.0%,50.7%,63.9%,40.0%
