DR,A%,DF%,1stIn,1st%,2nd%
0.63,7.8%,3.9%,56.9%,62.1%,36.4%
0.49,4.5%,0.0%,47.7%,47.6%,47.8%
1.69,4.4%,2.2%,46.7%,71.4%,66.7%
1.05,6.0%,0.0%,68.1%,70.9%,59.5%
1.33,4.2%,1.4%,54.2%,87.2%,54.5%
1.36,6.5%,2.2%,63.4%,74.6%,55.9%
1.68,5.0%,1.7%,63.3%,81.6%,63.6%
0.75,2.6%,3.8%,67.9%,56.6%,44.0%
1.62,9.4%,3.8%,64.2%,85.3%,42.1%
2.76,13.2%,2.6%,39.5%,93.3%,69.6%
1.24,11.8%,0.0%,64.7%,65.9%,58.3%
1.43,12.5%,5.4%,67.9%,78.9%,55.6%
1.26,3.7%,4.9%,61.7%,70.0%,64.5%
1.12,10.6%,2.7%,63.7%,75.0%,51.2%
1.27,9.5%,4.8%,57.1%,83.3%,40.7%
0.59,4.7%,0.0%,65.1%,67.9%,40.0%
1.19,5.8%,1.4%,72.5%,74.0%,47.4%
0.89,1.1%,0.0%,64.1%,67.8%,45.5%
0.64,7.8%,0.0%,68.6%,65.7%,18.8%
1.41,2.0%,0.0%,68.0%,55.9%,62.5%
1.26,6.4%,1.3%,62.8%,77.6%,58.6%
0.59,6.9%,0.0%,68.1%,57.1%,65.2%
0.93,1.8%,3.7%,55.0%,55.0%,42.9%
0.74,1.9%,7.5%,58.5%,64.5%,36.4%
1.26,6.8%,0.0%,69.9%,72.5%,68.2%
1.77,10.4%,2.1%,70.8%,70.6%,78.6%
0.83,1.6%,0.0%,67.2%,58.5%,35.0%
0.66,1.5%,4.5%,60.6%,50.0%,38.5%
1.45,5.0%,0.0%,60.0%,72.2%,75.0%
1.46,11.1%,7.4%,63.0%,82.4%,60.0%
1.84,4.3%,2.2%,60.9%,92.9%,55.6%
1.27,0.0%,6.9%,76.4%,72.7%,52.9%
0.96,2.3%,4.6%,65.5%,63.2%,50.0%
1.55,3.0%,4.5%,59.1%,87.2%,55.6%
1.57,9.3%,3.7%,63.0%,73.5%,70.0%
0.74,4.5%,11.4%,59.1%,69.2%,47.2%
1.96,13.8%,5.2%,70.7%,82.9%,70.6%
0.88,5.4%,5.4%,58.9%,69.7%,52.2%
1.20,12.7%,11.3%,60.6%,74.4%,50.0%
0.76,5.7%,4.3%,57.1%,65.0%,50.0%
0.41,12.5%,3.6%,60.7%,64.7%,50.0%
2.10,7.1%,2.4%,59.5%,84.0%,64.7%
0.93,4.3%,6.0%,49.1%,64.9%,55.9%
1.22,15.5%,5.6%,49.3%,85.7%,44.4%
1.68,12.0%,0.0%,54.0%,81.5%,60.9%
0.95,7.5%,3.8%,66.0%,70.0%,55.6%
1.75,11.1%,4.4%,62.2%,75.0%,76.5%
0.74,8.2%,1.6%,47.5%,62.1%,53.1%
1.11,10.5%,3.2%,56.8%,77.8%,48.8%
0.77,3.6%,3.6%,58.2%,59.4%,34.8%
0.92,7.1%,2.0%,55.6%,67.3%,52.3%
1.12,7.0%,0.9%,68.4%,65.4%,69.4%
1.17,16.1%,8.9%,55.4%,93.5%,56.0%
1.56,7.1%,12.5%,60.7%,76.5%,54.5%
0.49,2.3%,9.3%,51.2%,50.0%,38.1%
0.73,3.9%,7.8%,56.9%,69.0%,27.3%
3.11,17.6%,2.9%,79.4%,92.6%,42.9%
1.72,23.7%,0.0%,69.5%,80.5%,55.6%
1.05,15.1%,7.0%,54.7%,83.0%,53.8%
1.37,13.0%,6.5%,71.7%,78.8%,38.5%
1.46,14.8%,0.0%,64.8%,77.1%,68.4%
0.94,13.0%,1.9%,63.9%,75.4%,64.1%
1.89,32.6%,2.2%,69.6%,81.3%,57.1%
1.01,8.1%,5.1%,54.5%,79.6%,53.3%
1.29,3.8%,6.3%,65.0%,76.9%,53.6%
1.10,8.4%,3.2%,62.1%,62.7%,55.6%
2.27,3.0%,9.1%,54.5%,83.3%,60.0%
0.73,12.9%,4.0%,54.5%,78.2%,37.0%
0.90,8.2%,4.1%,61.6%,84.4%,57.1%
1.62,11.8%,3.9%,62.7%,75.0%,63.2%
2.83,4.3%,2.1%,74.5%,85.7%,91.7%
0.74,8.8%,6.6%,64.8%,64.4%,43.8%
0.90,6.8%,2.3%,65.9%,69.0%,36.7%
0.72,5.7%,0.0%,75.7%,50.9%,52.9%
2.11,2.3%,0.0%,79.1%,76.5%,77.8%
1.36,6.7%,1.3%,76.0%,70.2%,44.4%
0.90,7.5%,5.0%,57.5%,67.4%,32.4%
1.30,4.1%,0.0%,61.6%,66.7%,53.6%
0.59,2.7%,0.0%,68.0%,56.9%,62.5%
0.53,7.7%,6.2%,64.6%,66.7%,34.8%
1.07,19.2%,6.8%,74.0%,81.5%,36.8%
0.30,4.3%,0.0%,65.2%,53.3%,18.8%
1.15,1.2%,0.0%,76.5%,67.7%,63.2%
1.26,5.4%,1.1%,68.8%,76.6%,65.5%
0.93,1.2%,3.5%,71.8%,62.3%,50.0%
0.77,2.3%,9.3%,58.1%,64.0%,38.9%
0.90,1.6%,1.6%,59.0%,61.1%,52.0%
0.85,2.3%,11.6%,60.5%,55.8%,41.2%
