DR,A%,DF%,1stIn,1st%,2nd%
1.48,15.0%,1.7%,58.3%,62.9%,76.0%
0.92,7.8%,4.4%,61.1%,67.3%,54.3%
1.15,6.8%,4.1%,54.1%,70.0%,55.9%
1.07,6.8%,6.0%,61.5%,68.1%,46.7%
0.66,8.9%,7.1%,53.6%,63.3%,30.8%
1.73,8.3%,4.2%,52.1%,88.0%,47.8%
1.38,8.7%,2.2%,53.3%,81.6%,55.8%
0.61,10.4%,8.3%,60.4%,55.2%,21.1%
1.04,6.3%,1.6%,65.6%,73.8%,50.0%
0.75,8.0%,4.6%,57.5%,72.0%,45.9%
1.39,7.0%,3.5%,56.1%,81.3%,60.0%
1.21,13.2%,7.4%,60.3%,78.0%,55.6%
1.44,10.7%,3.6%,71.4%,75.0%,62.5%
0.99,20.4%,1.9%,64.1%,71.2%,73.0%
1.14,8.2%,6.8%,67.1%,77.6%,41.7%
2.34,6.8%,6.8%,63.6%,89.3%,68.8%
1.95,9.5%,4.8%,50.0%,81.0%,61.9%
0.80,10.3%,3.2%,58.3%,70.3%,40.0%
1.29,11.1%,6.3%,57.1%,72.2%,51.9%
1.16,7.4%,2.5%,46.9%,71.1%,53.5%
1.59,7.3%,3.6%,58.2%,78.1%,56.5%
0.26,3.3%,10.0%,56.7%,52.9%,7.7%
1.16,9.3%,0.0%,59.8%,65.5%,64.1%
1.14,5.3%,5.3%,58.9%,76.8%,53.8%
1.56,2.2%,2.2%,62.2%,71.4%,58.8%
0.90,21.3%,3.3%,55.7%,88.2%,40.7%
0.94,16.0%,6.2%,79.0%,78.1%,58.8%
0.56,5.2%,3.4%,65.5%,55.3%,40.0%
0.89,10.8%,6.8%,62.2%,67.4%,50.0%
2.72,25.6%,0.0%,56.4%,72.7%,94.1%
1.07,16.7%,3.6%,72.6%,77.0%,43.5%
1.43,3.5%,0.0%,63.2%,75.0%,61.9%
0.70,9.6%,1.2%,59.0%,75.5%,64.7%
1.09,7.0%,2.6%,63.2%,66.7%,54.8%
0.49,3.8%,11.3%,54.7%,65.5%,25.0%
1.46,12.5%,5.4%,50.0%,75.0%,64.3%
1.66,14.3%,5.4%,64.3%,83.3%,65.0%
1.28,14.1%,6.4%,61.5%,72.9%,63.3%
0.67,5.8%,3.8%,51.9%,63.0%,40.0%
0.62,3.8%,3.8%,59.6%,50.0%,47.6%
1.22,14.9%,6.8%,58.1%,76.7%,35.5%
1.40,8.8%,7.4%,52.9%,80.6%,53.1%
1.19,5.1%,6.8%,59.3%,77.1%,50.0%
1.45,3.3%,5.0%,65.0%,79.5%,52.4%
1.27,10.1%,4.3%,53.6%,78.4%,50.0%
1.67,34.0%,4.0%,70.0%,91.4%,40.0%
1.34,21.7%,7.2%,56.6%,74.5%,50.0%
